zone_map_id,restaurant_id,zone_id,delivery_time_estimate,fee_override,active_status,assigned_by,last_updated,comments,priority
ZMAP001301,Buffalo_95164,ZONE02536,16,,False,ADMIN02029,2020-03-16,High demand area,Medium
ZMAP001302,The_10210,ZONE07767,18,,False,ADMIN02537,2022-06-23,Newly added zone,High
ZMAP001303,Red_41116,ZONE09702,39,,False,ADMIN02887,2023-04-09,High demand area,Low
ZMAP001304,Texas_54617,ZONE04281,51,1.71,True,ADMIN02690,2024-04-21,Fast delivery available,High
ZMAP001305,Chili's_14089,ZONE07571,53,1.14,False,ADMIN02260,2024-01-11,Newly added zone,High
ZMAP001306,Olive_52171,ZONE03646,43,,False,ADMIN02613,2023-10-29,Low delivery fee zone,Medium
ZMAP001307,Chipotle_97862,ZONE04303,26,,False,ADMIN02041,2022-11-17,High demand area,High
ZMAP001308,The_17250,ZONE05117,31,,False,ADMIN02217,2024-06-05,Fast delivery available,Low
ZMAP001309,Chili's_88619,ZONE06789,58,,False,ADMIN02763,2021-06-01,Fast delivery available,High
ZMAP001310,P.F._80933,ZONE05480,58,,False,ADMIN02923,2024-06-08,High demand area,High
ZMAP001311,Red_86826,ZONE00924,33,,False,ADMIN02677,2021-05-20,Low delivery fee zone,Medium
ZMAP001312,Chili's_47829,ZONE04262,19,,False,ADMIN02231,2020-04-28,Newly added zone,Medium
ZMAP001313,Red_51876,ZONE03287,17,,True,ADMIN02862,2020-12-11,Low delivery fee zone,Medium
ZMAP001314,Olive_19261,ZONE00994,15,8.19,True,ADMIN02574,2021-10-29,Fast delivery available,High
ZMAP001315,Red_33716,ZONE06510,22,5.39,True,ADMIN02635,2024-08-21,Premium delivery zone,High
ZMAP001316,P.F._95333,ZONE09232,58,,True,ADMIN02475,2021-03-04,Premium delivery zone,Medium
ZMAP001317,Buffalo_86214,ZONE05139,25,,True,ADMIN02398,2024-06-19,High demand area,High
ZMAP001318,Buffalo_29154,ZONE02973,26,,True,ADMIN02993,2023-07-16,Low delivery fee zone,High
ZMAP001319,Chipotle_50542,ZONE09462,50,,True,ADMIN02764,2024-03-24,Premium delivery zone,High
ZMAP001320,P.F._82853,ZONE00710,15,,True,ADMIN02664,2024-09-06,Fast delivery available,Low
ZMAP001321,Olive_78141,ZONE06385,40,,False,ADMIN02443,2023-01-11,Low delivery fee zone,High
ZMAP001322,Buffalo_32874,ZONE03609,58,1.44,True,ADMIN02341,2023-07-06,Premium delivery zone,High
ZMAP001323,The_74120,ZONE01305,19,5.18,False,ADMIN02740,2024-02-02,High demand area,High
ZMAP001324,Buffalo_83984,ZONE07767,20,3.53,False,ADMIN02004,2023-09-01,Low delivery fee zone,Medium
ZMAP001325,P.F._36193,ZONE02956,19,6.35,True,ADMIN02661,2021-04-05,Low delivery fee zone,Medium
ZMAP001326,The_1250,ZONE05552,47,0.35,True,ADMIN02873,2022-11-25,Premium delivery zone,Low
ZMAP001327,Chili's_48059,ZONE00727,44,,False,ADMIN02754,2024-12-07,Newly added zone,Medium
ZMAP001328,Chipotle_99782,ZONE08634,46,7.16,False,ADMIN02449,2024-10-09,Fast delivery available,Medium
ZMAP001329,Olive_60661,ZONE01019,29,7.4,False,ADMIN02216,2024-02-03,High demand area,High
ZMAP001330,P.F._83433,ZONE01169,16,8.09,True,ADMIN02342,2020-12-23,Newly added zone,High
ZMAP001331,Red_44006,ZONE04299,60,4.97,True,ADMIN02483,2022-01-18,High demand area,Medium
ZMAP001332,P.F._32003,ZONE07967,48,,False,ADMIN02785,2022-02-26,Fast delivery available,Medium
ZMAP001333,Outback_35625,ZONE06971,27,8.95,True,ADMIN02691,2020-07-12,Premium delivery zone,Medium
ZMAP001334,Buffalo_30674,ZONE04044,27,5.03,True,ADMIN02776,2022-11-14,Low delivery fee zone,Low
ZMAP001335,Outback_77185,ZONE04028,58,8.1,False,ADMIN02380,2023-09-20,Premium delivery zone,Low
ZMAP001336,Buffalo_19054,ZONE03187,57,,True,ADMIN02163,2024-11-21,High demand area,High
ZMAP001337,Olive_69281,ZONE07806,50,,False,ADMIN02243,2022-08-31,High demand area,Medium
ZMAP001338,Outback_3645,ZONE09502,25,,True,ADMIN02427,2022-07-10,Newly added zone,High
ZMAP001339,P.F._38783,ZONE04099,41,,True,ADMIN02944,2022-07-20,High demand area,Medium
ZMAP001340,Texas_10957,ZONE08702,22,,True,ADMIN02691,2023-03-30,Low delivery fee zone,High
ZMAP001341,Chili's_76539,ZONE00009,50,,False,ADMIN02552,2024-09-12,High demand area,Medium
ZMAP001342,Chipotle_45652,ZONE07559,26,,False,ADMIN02611,2022-03-07,Premium delivery zone,High
ZMAP001343,The_27390,ZONE02430,54,4.5,False,ADMIN02159,2022-03-03,Premium delivery zone,High
ZMAP001344,Texas_69527,ZONE00888,43,4.43,True,ADMIN02112,2024-04-25,Newly added zone,Low
ZMAP001345,Chipotle_73932,ZONE06860,58,,False,ADMIN02700,2021-11-24,Newly added zone,Low
ZMAP001346,Panera_18398,ZONE00395,17,0.32,False,ADMIN02712,2024-05-04,Newly added zone,High
ZMAP001347,Buffalo_36914,ZONE05804,21,1.38,True,ADMIN02143,2021-09-26,Fast delivery available,High
ZMAP001348,Red_23016,ZONE04424,60,,False,ADMIN02308,2023-03-04,Fast delivery available,Low
ZMAP001349,Buffalo_51214,ZONE01929,25,6.01,False,ADMIN02162,2020-05-18,Newly added zone,High
ZMAP001350,Chipotle_27522,ZONE06495,23,6.43,False,ADMIN02126,2022-05-14,Newly added zone,High
ZMAP001351,Buffalo_12454,ZONE07430,51,,False,ADMIN02732,2023-10-31,Newly added zone,Low
ZMAP001352,Buffalo_13254,ZONE02314,35,3.32,True,ADMIN02285,2023-04-03,Low delivery fee zone,Medium
ZMAP001353,Panera_30208,ZONE03649,20,,True,ADMIN02196,2023-02-06,Newly added zone,Medium
ZMAP001354,P.F._13413,ZONE09538,33,9.03,True,ADMIN02582,2023-08-27,Fast delivery available,Low
ZMAP001355,Texas_4967,ZONE05652,20,,True,ADMIN02879,2024-12-02,Newly added zone,Low
ZMAP001356,Texas_70377,ZONE06444,54,9.78,False,ADMIN02773,2020-07-21,Fast delivery available,Medium
ZMAP001357,Red_73096,ZONE05557,54,,False,ADMIN02663,2021-03-10,Low delivery fee zone,High
ZMAP001358,Panera_58328,ZONE03865,54,4.71,False,ADMIN02779,2020-03-05,Fast delivery available,Medium
ZMAP001359,Olive_81471,ZONE00444,15,7.44,True,ADMIN02700,2020-05-13,Fast delivery available,Medium
ZMAP001360,Buffalo_85454,ZONE09238,17,,True,ADMIN02602,2021-12-17,High demand area,Low
ZMAP001361,Chipotle_19762,ZONE02080,43,8.94,False,ADMIN02795,2024-12-11,Low delivery fee zone,Medium
ZMAP001362,P.F._10823,ZONE04158,60,,False,ADMIN02058,2021-06-04,Low delivery fee zone,High
ZMAP001363,The_12660,ZONE04131,37,,True,ADMIN02325,2021-02-20,Premium delivery zone,High
ZMAP001364,Texas_50157,ZONE00645,47,1.37,True,ADMIN02476,2022-04-21,Fast delivery available,Medium
ZMAP001365,P.F._67123,ZONE00179,50,1.76,True,ADMIN02079,2024-07-05,Premium delivery zone,Medium
ZMAP001366,Panera_22968,ZONE06070,30,,False,ADMIN02021,2021-09-10,High demand area,High
ZMAP001367,Buffalo_35994,ZONE07138,29,,False,ADMIN02626,2022-07-14,Premium delivery zone,High
ZMAP001368,The_81970,ZONE05372,24,8.29,False,ADMIN02733,2020-05-13,High demand area,Medium
ZMAP001369,Red_4576,ZONE00053,39,0.67,True,ADMIN02940,2022-07-12,Low delivery fee zone,Low
ZMAP001370,Chili's_31219,ZONE00815,57,,False,ADMIN02589,2021-12-06,Low delivery fee zone,Medium
ZMAP001371,Chili's_91499,ZONE00715,49,2.29,True,ADMIN02760,2024-05-04,Newly added zone,Low
ZMAP001372,Chili's_53169,ZONE07493,38,,False,ADMIN02933,2021-06-16,Premium delivery zone,High
ZMAP001373,The_8630,ZONE05442,31,6.27,True,ADMIN02110,2022-03-24,Newly added zone,High
ZMAP001374,Chili's_14659,ZONE08217,45,8.44,False,ADMIN02175,2023-10-13,Fast delivery available,High
ZMAP001375,The_91900,ZONE01432,58,8.15,True,ADMIN02262,2020-12-05,High demand area,Low
ZMAP001376,Texas_76587,ZONE03268,28,,False,ADMIN02957,2021-05-10,Newly added zone,High
ZMAP001377,Chili's_3139,ZONE02069,43,5.96,True,ADMIN02492,2023-09-10,Low delivery fee zone,High
ZMAP001378,Texas_15607,ZONE06225,47,8.99,True,ADMIN02851,2021-06-10,Low delivery fee zone,High
ZMAP001379,The_77300,ZONE02536,16,,False,ADMIN02262,2022-04-23,Premium delivery zone,Low
ZMAP001380,P.F._79333,ZONE03816,39,,True,ADMIN02968,2024-02-09,Low delivery fee zone,Low
ZMAP001381,Texas_66927,ZONE02982,24,,False,ADMIN02554,2024-10-02,High demand area,Low
ZMAP001382,Chili's_34759,ZONE09329,47,,True,ADMIN02059,2021-09-07,Fast delivery available,High
ZMAP001383,P.F._31553,ZONE03084,39,,True,ADMIN02731,2023-03-17,High demand area,Low
ZMAP001384,Buffalo_76344,ZONE04962,31,,True,ADMIN02281,2021-06-01,Newly added zone,Low
ZMAP001385,Chipotle_41952,ZONE05903,26,1.58,False,ADMIN02805,2022-12-24,Fast delivery available,Low
ZMAP001386,Buffalo_80524,ZONE06141,34,,True,ADMIN02978,2022-11-23,High demand area,Medium
ZMAP001387,Texas_18957,ZONE05440,52,,True,ADMIN02918,2022-02-21,High demand area,Medium
ZMAP001388,The_64920,ZONE05713,49,2.94,True,ADMIN02804,2023-02-24,Low delivery fee zone,Low
ZMAP001389,Chili's_46029,ZONE07214,35,,True,ADMIN02519,2023-09-28,Low delivery fee zone,Low
ZMAP001390,The_75490,ZONE07365,48,5.26,False,ADMIN02977,2024-09-05,Premium delivery zone,Medium
ZMAP001391,Olive_29511,ZONE01658,34,0.69,True,ADMIN02753,2024-11-23,Low delivery fee zone,Medium
ZMAP001392,Chipotle_94662,ZONE04139,35,,False,ADMIN02036,2022-01-22,Premium delivery zone,High
ZMAP001393,P.F._93263,ZONE02245,16,,False,ADMIN02052,2024-03-08,Fast delivery available,Medium
ZMAP001394,Buffalo_71224,ZONE03619,48,6.82,True,ADMIN02803,2023-09-18,Newly added zone,Low
ZMAP001395,Red_15956,ZONE02996,52,,True,ADMIN02115,2022-07-30,Premium delivery zone,Low
ZMAP001396,Olive_97921,ZONE03304,32,,False,ADMIN02953,2020-01-22,High demand area,Medium
ZMAP001397,Chipotle_7202,ZONE00727,24,,False,ADMIN02882,2020-11-30,Premium delivery zone,High
ZMAP001398,Buffalo_22624,ZONE09476,16,3.52,True,ADMIN02942,2023-12-26,High demand area,Low
ZMAP001399,Red_74766,ZONE08900,26,,False,ADMIN02898,2024-05-23,Low delivery fee zone,Low
ZMAP001400,Outback_10075,ZONE03906,57,,False,ADMIN02602,2024-06-14,Fast delivery available,High
ZMAP001401,Olive_3281,ZONE01244,38,,True,ADMIN02056,2024-05-29,Fast delivery available,High
ZMAP001402,Red_3376,ZONE05649,57,8.36,True,ADMIN02539,2020-10-13,Low delivery fee zone,Medium
ZMAP001403,Chili's_86509,ZONE06977,15,,False,ADMIN02467,2020-08-04,Fast delivery available,Medium
ZMAP001404,Chili's_95549,ZONE09048,42,,False,ADMIN02634,2021-06-02,Newly added zone,High
ZMAP001405,P.F._57413,ZONE05774,56,,False,ADMIN02523,2024-01-27,High demand area,Medium
ZMAP001406,P.F._20623,ZONE00674,44,7.29,True,ADMIN02367,2022-10-12,Premium delivery zone,Medium
ZMAP001407,Buffalo_88734,ZONE05319,19,,False,ADMIN02982,2022-10-30,Fast delivery available,Low
ZMAP001408,The_53080,ZONE09716,45,6.31,True,ADMIN02224,2024-08-15,Fast delivery available,High
ZMAP001409,Texas_48567,ZONE02394,25,7.34,True,ADMIN02906,2022-07-23,Premium delivery zone,Low
ZMAP001410,Chili's_98159,ZONE02713,46,,False,ADMIN02387,2021-04-01,Newly added zone,Low
ZMAP001411,Chipotle_47162,ZONE08979,55,2.86,True,ADMIN02187,2023-12-28,Low delivery fee zone,Medium
ZMAP001412,Buffalo_43894,ZONE07426,37,,True,ADMIN02624,2020-01-09,Low delivery fee zone,High
ZMAP001413,Red_20906,ZONE08579,35,4.5,False,ADMIN02611,2024-12-11,Newly added zone,Medium
ZMAP001414,Chipotle_74772,ZONE08681,22,,True,ADMIN02192,2022-07-19,High demand area,Low
ZMAP001415,P.F._18773,ZONE05630,50,5.67,True,ADMIN02451,2024-08-16,High demand area,Low
ZMAP001416,Olive_9791,ZONE07561,23,,True,ADMIN02033,2024-07-18,High demand area,High
ZMAP001417,Chili's_37179,ZONE04594,48,,False,ADMIN02594,2022-10-09,Fast delivery available,Medium
ZMAP001418,Red_15866,ZONE00605,38,0.19,True,ADMIN02349,2022-07-26,Fast delivery available,High
ZMAP001419,Olive_22671,ZONE07233,53,8.68,True,ADMIN02585,2023-09-01,Low delivery fee zone,Low
ZMAP001420,Buffalo_65704,ZONE05775,48,1.59,False,ADMIN02506,2023-08-08,High demand area,Medium
ZMAP001421,Buffalo_21394,ZONE07846,55,,False,ADMIN02887,2023-06-19,High demand area,High
ZMAP001422,Olive_92161,ZONE07470,29,3.05,True,ADMIN02944,2022-04-20,High demand area,Low
ZMAP001423,Chili's_29599,ZONE08309,43,,True,ADMIN02686,2021-11-13,Low delivery fee zone,Low
ZMAP001424,Buffalo_95514,ZONE08547,48,3.06,True,ADMIN02208,2023-07-27,Newly added zone,Low
ZMAP001425,Chili's_88909,ZONE08007,52,1.83,True,ADMIN02573,2022-03-19,Fast delivery available,Low
ZMAP001426,Texas_92377,ZONE09670,16,7.03,False,ADMIN02860,2023-07-19,Fast delivery available,High
ZMAP001427,Olive_18711,ZONE09774,48,,False,ADMIN02763,2021-09-25,Low delivery fee zone,Low
ZMAP001428,Red_57796,ZONE07986,33,,True,ADMIN02200,2021-07-18,High demand area,High
ZMAP001429,The_17780,ZONE01769,20,,False,ADMIN02337,2020-07-29,Premium delivery zone,Low
ZMAP001430,Outback_32365,ZONE05571,30,1.87,True,ADMIN02492,2022-09-09,Fast delivery available,High
ZMAP001431,Chipotle_55632,ZONE02133,35,2.0,False,ADMIN02536,2020-08-26,Premium delivery zone,Low
ZMAP001432,Outback_42845,ZONE08765,58,9.34,True,ADMIN02209,2023-02-12,Fast delivery available,Low
ZMAP001433,Panera_72548,ZONE07094,35,7.49,False,ADMIN02934,2020-08-17,Premium delivery zone,Medium
ZMAP001434,Buffalo_72164,ZONE04399,20,4.8,True,ADMIN02161,2023-02-04,Fast delivery available,Low
ZMAP001435,Chili's_12699,ZONE08576,38,,True,ADMIN02796,2020-03-01,Fast delivery available,Medium
ZMAP001436,Panera_1228,ZONE06665,15,,False,ADMIN02217,2022-09-04,Fast delivery available,Low
ZMAP001437,The_69660,ZONE01105,41,9.65,False,ADMIN02200,2021-05-29,High demand area,Medium
ZMAP001438,P.F._54593,ZONE01473,33,4.37,True,ADMIN02281,2021-10-15,Low delivery fee zone,Medium
ZMAP001439,P.F._41203,ZONE01586,30,4.97,False,ADMIN02817,2021-07-23,Low delivery fee zone,High
ZMAP001440,Chili's_77369,ZONE04636,33,0.97,False,ADMIN02963,2023-06-21,Premium delivery zone,Medium
ZMAP001441,Chili's_97509,ZONE08723,51,,True,ADMIN02233,2024-04-09,Fast delivery available,Low
ZMAP001442,Outback_81235,ZONE09812,15,9.5,True,ADMIN02879,2023-07-02,High demand area,High
ZMAP001443,Panera_98798,ZONE04393,53,0.9,True,ADMIN02746,2024-04-24,Newly added zone,Medium
ZMAP001444,Outback_71255,ZONE08355,27,,True,ADMIN02119,2022-12-26,Premium delivery zone,Low
ZMAP001445,Panera_57448,ZONE05056,44,4.07,False,ADMIN02171,2023-01-15,Newly added zone,Medium
ZMAP001446,Buffalo_26704,ZONE03288,31,,False,ADMIN02866,2021-10-21,Newly added zone,Medium
ZMAP001447,Olive_97871,ZONE09868,40,8.48,False,ADMIN02390,2021-11-05,High demand area,Medium
ZMAP001448,Buffalo_2644,ZONE07086,41,2.33,True,ADMIN02670,2023-10-02,Premium delivery zone,Medium
ZMAP001449,Chili's_21819,ZONE06238,26,1.15,True,ADMIN02091,2024-12-02,High demand area,Medium
ZMAP001450,Outback_5115,ZONE05771,26,0.72,False,ADMIN02961,2020-11-06,Premium delivery zone,Low
ZMAP001451,Olive_44411,ZONE07811,37,8.39,False,ADMIN02993,2024-04-26,High demand area,High
ZMAP001452,Texas_43707,ZONE01814,52,,False,ADMIN02897,2023-04-27,Premium delivery zone,Medium
ZMAP001453,Olive_20291,ZONE09655,40,2.41,True,ADMIN02521,2022-12-13,High demand area,Medium
ZMAP001454,Olive_95041,ZONE06768,39,8.85,False,ADMIN02920,2024-07-05,High demand area,Low
ZMAP001455,Red_71416,ZONE01016,47,1.86,True,ADMIN02043,2021-12-08,Premium delivery zone,Low
ZMAP001456,Chipotle_84592,ZONE00360,58,2.27,True,ADMIN02330,2021-01-29,Fast delivery available,Low
ZMAP001457,Chipotle_54102,ZONE06211,43,8.42,False,ADMIN02457,2021-06-16,Newly added zone,High
ZMAP001458,Olive_44951,ZONE07490,34,6.52,False,ADMIN02229,2024-11-26,High demand area,High
ZMAP001459,Buffalo_51304,ZONE00592,55,9.97,True,ADMIN02327,2023-03-20,Premium delivery zone,Medium
ZMAP001460,Texas_64637,ZONE06031,46,7.6,False,ADMIN02231,2021-10-02,Low delivery fee zone,Medium
ZMAP001461,P.F._6373,ZONE07326,49,,False,ADMIN02346,2023-09-18,Premium delivery zone,Low
ZMAP001462,Red_37576,ZONE08245,25,,True,ADMIN02236,2023-04-17,Fast delivery available,Medium
ZMAP001463,Outback_28305,ZONE00381,52,,False,ADMIN02606,2020-09-26,Low delivery fee zone,High
ZMAP001464,Red_98756,ZONE03610,22,5.26,False,ADMIN02017,2024-11-11,Newly added zone,Low
ZMAP001465,Texas_53527,ZONE07290,44,4.17,True,ADMIN02173,2020-08-11,Low delivery fee zone,High
ZMAP001466,Outback_62325,ZONE07863,19,8.35,True,ADMIN02573,2023-01-28,High demand area,Low
ZMAP001467,Chili's_54439,ZONE02486,52,4.03,False,ADMIN02853,2024-11-12,Premium delivery zone,Low
ZMAP001468,P.F._793,ZONE05404,41,,True,ADMIN02483,2022-06-10,High demand area,Low
ZMAP001469,P.F._83713,ZONE09620,52,6.77,True,ADMIN02184,2024-09-24,Newly added zone,High
ZMAP001470,P.F._92663,ZONE08412,49,,True,ADMIN02219,2020-01-06,Premium delivery zone,Medium
ZMAP001471,Chili's_3369,ZONE01423,21,6.55,False,ADMIN02720,2021-06-16,Fast delivery available,Medium
ZMAP001472,P.F._44793,ZONE08017,41,,False,ADMIN02821,2024-09-11,Fast delivery available,Medium
ZMAP001473,Chipotle_28062,ZONE02127,24,,False,ADMIN02765,2024-06-23,High demand area,High
ZMAP001474,The_81550,ZONE08916,20,6.67,True,ADMIN02515,2020-10-15,Low delivery fee zone,Medium
ZMAP001475,Chili's_89479,ZONE08912,32,2.22,False,ADMIN02879,2023-10-04,Newly added zone,Low
ZMAP001476,Olive_31901,ZONE08183,34,5.81,False,ADMIN02343,2022-03-17,High demand area,Low
ZMAP001477,Panera_24758,ZONE02803,57,8.31,False,ADMIN02130,2022-01-04,Newly added zone,Low
ZMAP001478,Panera_50958,ZONE06336,56,5.69,True,ADMIN02650,2020-02-14,Premium delivery zone,High
ZMAP001479,Outback_38815,ZONE08134,24,,True,ADMIN02022,2023-01-22,Fast delivery available,Low
ZMAP001480,Red_85066,ZONE04330,51,0.79,False,ADMIN02278,2021-12-23,Fast delivery available,Medium
ZMAP001481,Red_66416,ZONE08027,21,0.36,False,ADMIN02268,2020-03-24,Newly added zone,Low
ZMAP001482,Outback_93545,ZONE07004,23,8.93,False,ADMIN02423,2021-03-27,Newly added zone,Low
ZMAP001483,Chipotle_2652,ZONE07116,17,,False,ADMIN02618,2024-06-10,High demand area,Medium
ZMAP001484,Red_85686,ZONE02238,43,4.38,False,ADMIN02727,2020-06-11,Premium delivery zone,Low
ZMAP001485,Buffalo_75364,ZONE02745,28,,False,ADMIN02369,2020-10-02,High demand area,High
ZMAP001486,P.F._27123,ZONE08524,18,,False,ADMIN02327,2020-06-23,Newly added zone,High
ZMAP001487,Olive_3111,ZONE07061,26,2.88,False,ADMIN02029,2021-03-29,Low delivery fee zone,High
ZMAP001488,P.F._93273,ZONE01956,30,,False,ADMIN02987,2023-06-06,High demand area,Medium
ZMAP001489,Texas_86147,ZONE09922,30,,False,ADMIN02359,2022-10-12,Low delivery fee zone,Low
ZMAP001490,The_77720,ZONE01601,46,,False,ADMIN02098,2022-01-24,High demand area,Medium
ZMAP001491,Red_41106,ZONE05953,15,5.03,True,ADMIN02002,2021-01-02,Premium delivery zone,Medium
ZMAP001492,Texas_83927,ZONE09706,34,,False,ADMIN02160,2023-02-08,Fast delivery available,Medium
ZMAP001493,P.F._8073,ZONE09039,50,,False,ADMIN02634,2024-11-21,Newly added zone,High
ZMAP001494,Chipotle_25442,ZONE02423,27,0.08,False,ADMIN02500,2023-03-27,High demand area,High
ZMAP001495,Olive_48941,ZONE01269,23,8.73,False,ADMIN02405,2020-12-25,High demand area,Medium
ZMAP001496,The_6120,ZONE06513,24,7.13,False,ADMIN02480,2021-04-08,Newly added zone,High
ZMAP001497,Olive_73881,ZONE04464,35,5.16,False,ADMIN02789,2024-02-17,High demand area,Medium
ZMAP001498,Panera_46038,ZONE09260,40,,True,ADMIN02302,2024-11-09,Premium delivery zone,Medium
ZMAP001499,Chili's_1759,ZONE05322,19,,True,ADMIN02620,2020-01-23,Premium delivery zone,Low
ZMAP001500,The_99340,ZONE03485,21,,False,ADMIN02224,2020-11-04,Fast delivery available,Low
ZMAP001501,P.F._23763,ZONE04992,41,6.91,False,ADMIN02121,2022-03-31,Low delivery fee zone,Medium
ZMAP001502,The_34110,ZONE04838,18,2.06,True,ADMIN02954,2020-11-15,Newly added zone,High
ZMAP001503,Outback_3905,ZONE01135,30,4.43,True,ADMIN02317,2020-11-23,Premium delivery zone,Medium
ZMAP001504,Panera_8728,ZONE09481,54,9.19,True,ADMIN02970,2024-11-17,Newly added zone,High
ZMAP001505,Olive_44251,ZONE04794,23,8.11,False,ADMIN02676,2024-07-23,Fast delivery available,Medium
ZMAP001506,Red_71476,ZONE03684,28,,False,ADMIN02927,2024-12-25,Fast delivery available,High
ZMAP001507,Olive_62451,ZONE06017,22,6.88,True,ADMIN02528,2022-01-06,Fast delivery available,Medium
ZMAP001508,Buffalo_49404,ZONE05120,44,4.08,False,ADMIN02141,2020-02-14,Fast delivery available,Low
ZMAP001509,Olive_15291,ZONE06319,54,0.94,False,ADMIN02570,2021-09-27,Premium delivery zone,Medium
ZMAP001510,Panera_21278,ZONE05851,41,,False,ADMIN02777,2021-03-23,Newly added zone,Low
ZMAP001511,Panera_93958,ZONE06413,42,,True,ADMIN02825,2021-08-26,Low delivery fee zone,Low
ZMAP001512,Panera_55638,ZONE03151,31,6.92,False,ADMIN02614,2021-08-02,High demand area,Low
ZMAP001513,Olive_42441,ZONE09287,17,8.83,False,ADMIN02696,2022-03-10,High demand area,High
ZMAP001514,The_46360,ZONE03324,26,3.11,True,ADMIN02907,2020-04-28,Newly added zone,High
ZMAP001515,Buffalo_72854,ZONE00215,24,,True,ADMIN02521,2023-01-24,Newly added zone,High
ZMAP001516,Olive_40221,ZONE05763,20,,True,ADMIN02215,2022-03-13,Fast delivery available,Low
ZMAP001517,Texas_60827,ZONE00858,27,,False,ADMIN02779,2024-03-17,Fast delivery available,High
ZMAP001518,Panera_53868,ZONE05880,26,0.63,True,ADMIN02194,2021-06-07,High demand area,Medium
ZMAP001519,Buffalo_85474,ZONE01070,15,3.16,False,ADMIN02037,2022-05-16,Fast delivery available,Medium
ZMAP001520,Chipotle_98062,ZONE06353,47,9.93,True,ADMIN02314,2024-07-05,Premium delivery zone,High
ZMAP001521,Buffalo_8144,ZONE04346,31,1.39,True,ADMIN02050,2020-09-22,Newly added zone,Low
ZMAP001522,Chipotle_81432,ZONE09036,19,,False,ADMIN02285,2024-12-21,High demand area,High
ZMAP001523,Olive_90771,ZONE06972,44,4.04,False,ADMIN02814,2023-07-04,Premium delivery zone,High
ZMAP001524,Chili's_1629,ZONE09687,32,,False,ADMIN02807,2020-02-28,High demand area,Low
ZMAP001525,P.F._42563,ZONE03019,38,1.58,False,ADMIN02772,2023-04-03,High demand area,High
ZMAP001526,Chipotle_16902,ZONE00300,58,0.22,True,ADMIN02726,2020-09-04,Low delivery fee zone,Low
ZMAP001527,Chili's_82139,ZONE05468,46,1.83,False,ADMIN02269,2023-09-08,Premium delivery zone,Medium
ZMAP001528,Outback_94515,ZONE07680,42,,False,ADMIN02379,2021-02-03,Newly added zone,Low
ZMAP001529,Chili's_15739,ZONE08628,18,8.8,True,ADMIN02790,2023-04-26,High demand area,High
ZMAP001530,Olive_1661,ZONE02006,55,7.98,False,ADMIN02570,2024-03-20,Low delivery fee zone,Low
ZMAP001531,Outback_37655,ZONE07731,56,0.16,False,ADMIN02703,2020-07-06,Fast delivery available,Low
