coupon_id,code,discount,valid_from,valid_until,min_order_value,max_uses,current_uses,is_active,created_by,promotion
COUP00745,CODE8034J,35.68,2021-01-22,2028-12-07,11.39,371,154,True,Brian Rivera,PROMO00487
COUP00746,CODE8731P,39.58,2024-06-30,2025-06-07,85.79,345,276,False,Alexandria Galloway,PROMO00156
COUP00747,CODE4882X,14.98,2021-03-11,2026-04-08,34.45,228,29,False,Stephanie Simmons,PROMO00861
COUP00748,CODE3190T,23.08,2020-06-15,2027-11-02,44.61,220,57,False,Carmen Maddox,PROMO00157
COUP00749,CODE4351U,48.6,2020-08-05,2027-07-21,67.59,359,92,False,Stephanie Gomez,PROMO00244
COUP00750,CODE1564P,10.21,2021-07-02,2025-12-15,70.95,229,36,False,Shane Walker,PROMO00207
COUP00751,CODE2491T,38.9,2024-07-22,2026-07-30,34.83,312,7,True,Mr. Jacob Smith,PROMO00637
COUP00752,CODE6326U,22.91,2023-09-12,2027-02-20,10.97,399,345,False,Cole Smith,PROMO00057
COUP00753,CODE3908H,28.77,2022-06-27,2029-11-02,53.06,158,63,False,Caleb Rodriguez,PROMO00106
COUP00754,CODE1152H,6.68,2023-04-02,2028-05-11,21.43,454,97,False,Stephanie Bird,PROMO00153
COUP00755,CODE9802Z,9.33,2023-10-29,2026-09-21,26.98,191,111,True,Dana Mathews,PROMO00608
COUP00756,CODE2139J,9.25,2022-08-11,2026-07-07,21.87,270,74,True,Spencer Kramer,PROMO00556
COUP00757,CODE3175A,8.99,2023-06-29,2028-09-29,97.04,476,5,False,Ruth Lambert,PROMO00263
COUP00758,CODE7612M,36.86,2020-08-26,2027-08-08,51.27,408,367,True,Jon Wright,PROMO00698
COUP00759,CODE7759F,12.79,2024-08-15,2028-06-24,64.33,213,56,True,Sara Mcdonald,PROMO00625
COUP00760,CODE8637B,26.2,2024-08-19,2027-03-09,25.09,431,410,True,Jennifer Walter,PROMO00772
COUP00761,CODE6147C,5.0,2022-10-08,2025-07-29,53.43,414,87,True,Caitlin Lewis,PROMO00825
COUP00762,CODE2858W,14.64,2023-06-11,2026-03-07,31.78,436,176,True,Shawn Sawyer,PROMO00234
COUP00763,CODE4211R,43.8,2023-07-15,2029-04-21,20.77,75,71,False,James Sellers,PROMO00322
COUP00764,CODE9947B,22.59,2022-05-29,2028-12-12,17.08,397,265,True,Hayden Bryan,PROMO00468
COUP00765,CODE4177F,15.45,2021-03-09,2029-09-12,77.86,26,1,True,Rebecca Farrell,PROMO00206
COUP00766,CODE7498H,46.3,2022-09-20,2025-05-16,72.78,82,53,True,Holly Tucker,PROMO00833
COUP00767,CODE4201Y,12.57,2022-06-21,2027-12-02,32.04,45,4,False,Erin Hayes,PROMO00342
COUP00768,CODE7556A,21.02,2020-07-17,2026-01-29,51.34,449,194,False,Michelle Wade,PROMO00207
COUP00769,CODE2453K,38.18,2023-11-22,2026-05-19,36.78,260,212,True,Lori Miller,PROMO00222
COUP00770,CODE9846J,15.27,2024-04-28,2028-07-29,95.53,491,73,False,Kelly Smith,PROMO00306
COUP00771,CODE5353O,31.2,2023-04-03,2027-04-12,24.04,324,109,False,April Garcia DVM,PROMO00680
COUP00772,CODE7727Y,47.1,2022-09-25,2029-01-08,47.24,158,3,False,Sara Armstrong,PROMO00623
COUP00773,CODE4780Q,16.09,2021-08-02,2025-07-30,86.32,112,71,False,Joel Jackson,PROMO00785
COUP00774,CODE9811T,43.79,2022-11-16,2027-11-06,86.86,365,88,True,Antonio Walker,PROMO00646
COUP00775,CODE9144N,30.3,2023-09-30,2027-11-28,71.58,214,36,False,Grace Strickland,PROMO00463
COUP00776,CODE7257Q,44.34,2020-01-29,2029-08-31,38.7,262,45,True,Andrea Powell,PROMO00271
COUP00777,CODE2749O,42.93,2022-01-17,2028-05-27,52.81,201,141,True,Aaron Maxwell,PROMO00296
COUP00778,CODE5475I,27.88,2021-02-07,2025-07-15,23.03,274,53,True,Sean Ramos,PROMO00330
COUP00779,CODE3268K,10.9,2023-02-19,2026-10-07,30.29,176,118,True,Caitlin Martinez,PROMO00217
COUP00780,CODE6566N,7.81,2020-01-22,2028-01-27,83.0,158,82,True,Diana Johnson,PROMO00203
COUP00781,CODE4417C,18.67,2020-09-19,2025-11-03,15.18,80,5,True,Jamie Sims,PROMO00452
COUP00782,CODE3574C,46.52,2023-01-10,2025-10-11,42.8,448,91,False,Sylvia Banks,PROMO00688
COUP00783,CODE8173P,14.39,2021-08-03,2025-03-06,75.81,154,22,False,Brandon Brown,PROMO00997
COUP00784,CODE7035B,46.9,2021-02-04,2026-10-17,29.71,104,32,False,Matthew Carroll,PROMO00788
COUP00785,CODE5212L,13.74,2020-02-02,2029-11-23,28.34,175,134,True,Brian Lopez,PROMO00012
COUP00786,CODE3649C,5.57,2022-03-26,2027-02-08,20.96,11,8,True,Peter Miller,PROMO00736
COUP00787,CODE5712T,17.95,2023-01-04,2028-07-14,53.34,311,35,True,Thomas Coleman,PROMO00172
COUP00788,CODE8731N,26.72,2024-12-07,2026-12-27,78.29,290,2,False,Leslie Howard,PROMO00041
COUP00789,CODE6809T,26.3,2024-08-02,2027-07-01,91.51,398,53,False,Denise Hughes,PROMO00140
COUP00790,CODE4288E,43.64,2023-05-10,2026-02-12,35.14,337,190,False,Amy Anderson,PROMO00327
COUP00791,CODE1178F,18.35,2021-04-19,2029-07-14,78.53,199,22,False,Mary Allen,PROMO00567
COUP00792,CODE3567M,35.47,2022-05-15,2028-02-13,11.97,201,33,False,Zachary Carter,PROMO00799
COUP00793,CODE7276M,25.06,2023-07-17,2028-01-01,17.91,159,55,True,Troy Olson,PROMO00933
COUP00794,CODE9705H,6.78,2020-02-26,2026-05-14,30.65,210,67,True,Richard Fleming Jr.,PROMO00061
COUP00795,CODE6462E,39.65,2022-04-09,2025-02-02,93.77,51,8,True,Mary Lawrence,PROMO00638
COUP00796,CODE1280X,13.62,2021-02-18,2026-09-14,27.8,328,258,False,David Cruz,PROMO00459
COUP00797,CODE6376D,10.09,2022-05-28,2025-03-04,52.55,381,73,False,Frank Hess,PROMO00670
COUP00798,CODE6507O,42.02,2020-10-10,2029-01-03,90.31,68,54,True,Jimmy Stewart,PROMO00670
COUP00799,CODE1479J,28.24,2025-01-01,2026-09-17,87.32,37,33,True,Anthony Smith,PROMO00423
COUP00800,CODE4657H,25.56,2024-09-24,2029-02-17,31.08,166,100,False,Misty Martinez,PROMO00060
COUP00801,CODE1406V,17.14,2020-09-15,2029-03-05,51.27,477,237,False,Veronica Weaver,PROMO00075
COUP00802,CODE3782D,21.18,2021-05-08,2025-02-13,33.17,268,263,True,Daniel Lutz,PROMO00860
COUP00803,CODE6978D,40.09,2022-06-19,2028-06-22,95.66,460,460,False,Kristen Mills,PROMO00830
COUP00804,CODE3881I,8.82,2024-12-19,2029-07-16,47.93,95,61,False,Penny Robinson,PROMO00442
COUP00805,CODE8238S,25.48,2022-07-29,2028-04-18,18.29,152,96,False,Daniel Lewis,PROMO00199
COUP00806,CODE6654F,20.46,2021-05-04,2028-11-07,58.39,141,92,True,Jonathan Norton,PROMO00401
COUP00807,CODE1789Y,47.02,2022-12-04,2028-04-09,32.59,479,405,False,Richard Lee,PROMO00346
COUP00808,CODE1331H,15.45,2023-01-29,2029-06-08,11.0,228,212,False,Susan Mcbride,PROMO00592
COUP00809,CODE5398I,25.6,2024-04-23,2029-07-02,92.18,234,134,True,Steven Williams,PROMO00943
COUP00810,CODE8266G,48.57,2022-06-27,2026-02-17,37.71,285,133,True,Wendy Simmons,PROMO00980
COUP00811,CODE9971X,31.36,2023-12-16,2025-07-25,83.08,262,127,True,Jenny Rogers,PROMO00448
COUP00812,CODE4461A,49.61,2021-05-28,2025-10-28,93.45,400,125,True,Linda Ross,PROMO00800
COUP00813,CODE7800F,30.52,2022-10-12,2025-08-13,99.89,430,289,False,Guy Lopez,PROMO00922
COUP00814,CODE4058V,30.75,2020-04-26,2025-09-29,33.17,92,76,True,Jeffrey Davis,PROMO00475
COUP00815,CODE7569S,41.32,2024-06-08,2029-03-02,24.35,36,3,False,April Saunders,PROMO00458
COUP00816,CODE7712W,17.17,2024-10-02,2025-07-21,86.75,365,117,True,Samantha Harris,PROMO00260
COUP00817,CODE1304Y,42.22,2024-12-20,2026-09-17,78.02,294,89,False,Vicki Smith,PROMO00493
COUP00818,CODE2196P,49.5,2024-06-06,2028-04-06,11.03,465,64,False,Angela Cabrera,PROMO00383
COUP00819,CODE2337D,47.14,2020-07-21,2025-12-07,89.52,474,381,True,Marcia Farmer,PROMO00193
COUP00820,CODE3326T,7.44,2022-12-29,2027-10-02,90.22,37,26,False,Kristin Smith,PROMO00045
COUP00821,CODE4719W,35.57,2024-08-03,2028-03-01,21.13,204,79,False,James Harris,PROMO00875
COUP00822,CODE5871J,28.76,2023-06-29,2028-02-12,54.87,69,69,False,Tracy Gilbert,PROMO00706
COUP00823,CODE3826F,35.58,2021-01-01,2029-08-14,32.48,455,51,True,Jacob Moore,PROMO00607
COUP00824,CODE2685R,12.7,2020-11-21,2025-05-13,78.94,445,96,False,Shawna Marshall,PROMO00897
COUP00825,CODE3380J,13.4,2023-03-10,2028-09-15,95.54,356,249,False,Jeremy Carter,PROMO00834
COUP00826,CODE2784B,36.88,2021-06-07,2027-09-26,13.97,330,253,True,Nathan Jennings,PROMO00906
COUP00827,CODE2154A,37.36,2023-07-19,2029-02-17,22.34,180,156,True,Gerald Cruz,PROMO00135
COUP00828,CODE4894P,40.47,2020-07-20,2025-03-03,92.9,80,54,True,Sandra Jones,PROMO00884
COUP00829,CODE6874Y,26.4,2020-10-11,2027-09-21,85.34,227,219,True,Johnny Carr,PROMO00901
COUP00830,CODE8223Q,41.52,2020-09-06,2027-05-19,93.68,48,27,True,Nancy Brock,PROMO00757
COUP00831,CODE4618U,15.28,2022-04-05,2028-07-23,53.6,330,314,True,Marc Sanders,PROMO00574
COUP00832,CODE1739K,9.29,2020-03-02,2028-02-03,81.77,259,116,False,Shirley Moore,PROMO00934
COUP00833,CODE5816G,46.39,2024-06-05,2026-02-22,29.14,189,105,False,Kevin Byrd,PROMO00499
COUP00834,CODE8394X,43.43,2024-07-30,2026-01-26,31.56,449,353,True,Tyler Harris,PROMO00416
COUP00835,CODE7237P,16.89,2023-09-26,2025-08-15,86.71,431,395,False,Ryan Murray,PROMO00356
COUP00836,CODE6341K,15.39,2020-07-12,2029-02-03,95.72,472,282,False,Victor Gilbert,PROMO00130
COUP00837,CODE7589K,10.25,2021-02-21,2027-10-06,52.46,95,79,True,Robert Dalton MD,PROMO00976
COUP00838,CODE6852G,6.96,2020-05-25,2027-03-14,61.93,367,312,True,Jeff Brown,PROMO00597
COUP00839,CODE5608Y,16.32,2024-06-21,2025-08-25,14.63,137,11,True,Carrie Reed,PROMO00351
COUP00840,CODE5312Z,43.8,2022-04-27,2028-12-07,22.06,381,310,False,Corey Wilson,PROMO00246
COUP00841,CODE7975Y,24.26,2024-04-15,2025-11-25,79.24,162,82,False,Danielle Walker,PROMO00657
COUP00842,CODE4486R,47.3,2020-07-19,2027-11-18,91.88,430,28,True,Robin Marsh,PROMO00051
COUP00843,CODE4398C,22.07,2023-03-09,2026-06-01,54.22,188,55,True,Cynthia Novak,PROMO00990
COUP00844,CODE8429V,30.85,2020-07-10,2029-09-19,32.06,382,162,True,Mr. Christopher Richards PhD,PROMO00959
COUP00845,CODE1995X,19.37,2023-09-06,2028-12-24,75.01,380,31,True,Craig Conner,PROMO00802
COUP00846,CODE3421Z,33.09,2023-08-18,2028-09-18,28.26,137,34,True,Dr. Michael Miller,PROMO00721
COUP00847,CODE7508C,8.6,2024-01-19,2029-12-05,75.52,195,13,False,Jade Miller DDS,PROMO00155
COUP00848,CODE1330U,36.69,2024-11-20,2025-12-22,16.73,321,191,True,Amy Thomas,PROMO00819
COUP00849,CODE3885N,39.2,2021-08-12,2029-07-22,52.91,64,7,True,Janet Ortiz,PROMO00757
COUP00850,CODE2721B,38.14,2022-10-02,2029-10-09,12.51,293,147,True,Matthew Nguyen,PROMO00655
COUP00851,CODE5043E,38.06,2021-07-15,2029-05-03,24.61,60,17,True,Jill Smith,PROMO00848
COUP00852,CODE6363Q,23.97,2020-09-09,2027-03-06,35.52,41,25,True,Jasmine Marshall,PROMO00627
COUP00853,CODE2194U,48.55,2021-01-13,2029-09-05,79.86,432,306,False,Connie Madden,PROMO00490
COUP00854,CODE4036O,47.47,2024-04-20,2025-11-17,86.67,491,42,True,Bradley Goodman,PROMO00002
COUP00855,CODE9036I,16.33,2023-08-28,2025-06-11,26.36,441,97,False,Adriana Mitchell,PROMO00716
COUP00856,CODE5401L,6.18,2023-11-26,2026-08-25,76.98,142,51,True,Crystal Hamilton,PROMO00504
COUP00857,CODE1524K,18.08,2021-01-20,2029-12-14,47.51,40,5,False,Tara Hamilton,PROMO00200
COUP00858,CODE8465Q,15.54,2020-08-10,2025-07-15,45.23,411,107,False,Emily Pollard,PROMO00272
COUP00859,CODE4202P,6.41,2020-09-08,2026-05-29,33.86,15,4,True,Michael Becker,PROMO00101
COUP00860,CODE8928I,44.9,2024-02-17,2029-05-15,58.08,313,191,True,Joshua Rodriguez,PROMO00946
COUP00861,CODE4799L,10.46,2023-07-02,2029-10-04,15.27,126,42,False,Gary Benton,PROMO00631
COUP00862,CODE2397A,33.38,2021-01-01,2029-07-25,18.37,462,205,False,Sean Marshall,PROMO00564
COUP00863,CODE6328Q,29.48,2022-06-29,2029-11-02,95.08,43,15,False,Matthew Anderson,PROMO00460
COUP00864,CODE6871N,34.29,2022-04-13,2025-09-16,29.32,351,218,True,Evan Chapman,PROMO00047
COUP00865,CODE8164Q,40.73,2023-01-06,2028-02-22,40.67,232,114,True,Rhonda Robbins,PROMO00447
COUP00866,CODE1550L,9.98,2021-06-28,2029-07-05,93.81,345,244,True,Deborah Larsen,PROMO00824
COUP00867,CODE2043B,38.15,2023-12-29,2028-12-30,12.29,264,168,False,Lee Jarvis,PROMO00536
COUP00868,CODE7780E,7.28,2024-07-19,2027-02-13,44.66,12,11,True,Michael Thomas,PROMO00601
COUP00869,CODE8458Z,25.37,2021-09-18,2028-11-14,72.22,302,299,True,Robert Hansen,PROMO00743
COUP00870,CODE9307Y,34.39,2024-01-05,2029-04-02,18.96,392,296,False,Amber Gonzalez,PROMO00124
COUP00871,CODE5798P,46.92,2022-01-07,2028-12-24,47.04,39,30,False,Barbara Duran,PROMO00440
COUP00872,CODE4396E,36.31,2023-05-31,2027-11-06,82.76,498,28,False,Jacob Bryant,PROMO00770
COUP00873,CODE1176W,10.49,2022-06-05,2027-09-20,36.11,221,208,True,Casey Ramos,PROMO00265
COUP00874,CODE9783Y,8.16,2023-11-24,2028-01-18,93.69,242,112,False,Linda Perez,PROMO00245
COUP00875,CODE4954A,41.5,2022-12-06,2027-10-03,82.06,19,7,True,Troy Gaines,PROMO00698
COUP00876,CODE9593H,18.08,2022-12-04,2028-04-17,54.66,279,231,True,Jeanette Weeks,PROMO00120
COUP00877,CODE4572E,49.71,2023-03-05,2027-05-19,59.5,181,180,False,Andrew Garza,PROMO00537
COUP00878,CODE1655D,16.0,2020-04-17,2026-07-22,47.13,278,144,False,Shirley Doyle,PROMO00784
COUP00879,CODE7984F,20.64,2024-01-07,2026-03-24,29.46,199,33,False,Sydney Cole,PROMO00118
COUP00880,CODE7724C,28.56,2024-03-17,2025-10-05,80.96,489,367,True,Thomas Wilson,PROMO00164
COUP00881,CODE5221K,48.38,2020-04-28,2026-12-30,39.89,91,90,False,Judith Montes,PROMO00344
COUP00882,CODE2810C,40.03,2022-11-07,2027-10-14,62.33,208,151,True,Gary Carpenter,PROMO00375
COUP00883,CODE6925U,5.13,2023-02-11,2027-09-20,26.8,202,165,False,Pamela Perez,PROMO00523
COUP00884,CODE4158M,35.74,2021-04-16,2025-05-02,38.45,15,3,True,Loretta Alvarez,PROMO00519
COUP00885,CODE4661T,35.37,2024-06-19,2025-12-10,61.1,181,66,True,Michael Davis,PROMO00180
COUP00886,CODE9518N,34.22,2021-12-24,2026-01-02,20.42,189,172,False,Devin Hull,PROMO00565
COUP00887,CODE3404W,14.52,2022-03-11,2029-04-18,89.56,377,204,True,Amanda Morales,PROMO00960
COUP00888,CODE7365K,48.11,2022-03-04,2026-08-12,47.64,128,42,True,Marc Cruz,PROMO00303
COUP00889,CODE9400N,36.25,2021-06-18,2026-02-11,70.24,379,357,True,Sherri Lucas,PROMO00578
COUP00890,CODE8563I,21.42,2020-07-13,2028-05-17,37.55,395,108,False,Rebecca White,PROMO00819
COUP00891,CODE4788O,35.87,2023-12-12,2025-03-22,74.21,216,182,False,Todd Reed,PROMO00062
COUP00892,CODE6679B,13.61,2020-12-13,2029-04-02,83.47,32,10,False,Karina Curtis,PROMO00513
COUP00893,CODE4201D,25.79,2023-04-24,2029-05-07,25.32,109,31,True,Sarah Dean,PROMO00977
COUP00894,CODE7405E,28.37,2023-04-10,2027-03-04,27.95,493,492,True,Kristen Reyes,PROMO00101
COUP00895,CODE8113C,11.26,2020-06-25,2029-09-08,98.15,49,22,True,Morgan Baldwin,PROMO00359
COUP00896,CODE4701D,26.64,2023-09-19,2029-09-02,37.51,336,54,False,Joseph Becker,PROMO00908
COUP00897,CODE4104I,47.87,2020-03-15,2029-08-02,53.59,497,414,False,Dean Perry,PROMO00968
COUP00898,CODE5257N,38.18,2024-11-30,2029-03-19,51.25,362,43,True,Jason Miranda,PROMO00066
COUP00899,CODE9325L,49.41,2023-07-20,2026-02-18,88.26,322,293,True,Cheryl Graham,PROMO00968
COUP00900,CODE5712R,17.02,2024-10-29,2025-08-27,56.64,445,251,False,Margaret Davis,PROMO00185
COUP00901,CODE3795V,11.63,2023-04-08,2025-05-30,34.35,287,239,False,Christie Obrien,PROMO00706
COUP00902,CODE4616T,28.36,2023-03-14,2029-02-06,40.03,101,99,False,David Scott,PROMO00491
COUP00903,CODE7820Z,30.79,2024-06-29,2029-11-26,66.48,71,50,True,Jordan Henson,PROMO00955
COUP00904,CODE1164A,36.8,2022-09-02,2027-03-20,44.85,159,131,False,Virginia Johnson,PROMO00689
COUP00905,CODE7894G,47.56,2023-11-06,2027-05-09,54.42,490,362,False,Lawrence Ray,PROMO00934
COUP00906,CODE4603P,38.48,2021-08-23,2026-05-26,46.53,155,88,True,Daniel Murray Jr.,PROMO00818
COUP00907,CODE9935W,16.96,2020-03-24,2026-01-04,62.05,117,75,True,Steven Preston,PROMO00975
COUP00908,CODE7277O,17.43,2024-07-01,2025-09-07,10.86,477,198,True,Margaret Jones,PROMO00164
COUP00909,CODE9622X,18.45,2023-03-24,2026-11-16,25.79,37,23,False,Jeff Anderson,PROMO00215
COUP00910,CODE4418R,15.35,2021-10-27,2025-07-09,95.08,448,262,True,Rachel Wright,PROMO00213
COUP00911,CODE8379M,14.2,2024-05-25,2028-05-19,26.24,145,101,True,Kyle Schwartz,PROMO00225
COUP00912,CODE4964V,8.5,2021-03-21,2029-01-15,53.77,367,78,False,Rachel Reyes,PROMO00883
COUP00913,CODE4999N,5.3,2022-12-31,2025-03-20,10.22,482,78,True,Krista Beltran,PROMO00997
COUP00914,CODE7918N,41.17,2024-02-09,2025-09-22,53.84,407,244,True,Jacob Hamilton,PROMO00538
COUP00915,CODE5189W,48.42,2020-03-11,2025-12-25,31.98,73,63,True,Brittney Morales,PROMO00369
COUP00916,CODE8862H,43.86,2020-10-21,2026-02-28,39.6,178,68,True,Christine Ayala,PROMO00917
COUP00917,CODE5841J,17.08,2021-02-19,2027-12-18,15.43,84,28,False,Anthony Cunningham,PROMO00633
COUP00918,CODE3674U,21.26,2023-09-02,2025-11-05,83.52,30,8,True,Robert Munoz,PROMO00344
COUP00919,CODE5595Y,42.84,2023-02-12,2026-10-22,71.57,83,45,True,Theresa Willis,PROMO00614
COUP00920,CODE1596I,37.01,2020-03-18,2025-03-22,54.71,179,16,True,Laura Roberson,PROMO00534
COUP00921,CODE9213A,41.83,2022-06-06,2025-06-20,80.99,353,346,True,Joel Burns,PROMO00788
COUP00922,CODE9875H,28.62,2020-01-11,2025-11-30,76.92,375,111,False,Jeffrey Johnson,PROMO00844
COUP00923,CODE7335L,40.15,2023-10-15,2027-09-01,67.02,236,194,False,Steven Lewis,PROMO00323
COUP00924,CODE6221M,42.72,2024-03-27,2027-04-09,63.4,89,59,False,Mason Houston,PROMO00545
COUP00925,CODE5307L,42.86,2020-07-24,2028-03-03,16.11,450,42,False,Robert Cruz,PROMO00710
COUP00926,CODE5569U,47.09,2024-08-22,2025-03-11,62.27,432,64,False,Kenneth Russell,PROMO00596
COUP00927,CODE8553S,8.73,2023-01-14,2026-02-05,54.16,335,285,True,Jonathan Scott,PROMO00850
COUP00928,CODE2327N,43.13,2021-02-04,2029-04-24,79.16,228,172,False,Christopher Saunders,PROMO00320
COUP00929,CODE5310M,22.51,2022-07-09,2029-12-11,32.36,439,238,True,Gregory Murphy,PROMO00514
COUP00930,CODE6398G,28.9,2021-02-05,2028-01-02,60.9,295,208,False,Wendy Allen MD,PROMO00207
COUP00931,CODE2402M,29.98,2020-02-14,2027-01-08,59.13,193,43,False,Devin Johnson,PROMO00934
COUP00932,CODE5424R,13.02,2020-01-05,2025-04-30,62.12,394,134,True,Colton Cross,PROMO00776
COUP00933,CODE8664S,35.23,2020-10-11,2027-04-30,15.98,208,99,False,Scott Russell,PROMO00212
COUP00934,CODE4199Q,26.72,2024-09-11,2025-08-28,89.77,231,79,False,Alan Miller,PROMO00310
COUP00935,CODE8379M,45.08,2020-05-12,2027-04-26,45.12,45,34,True,Patricia Taylor,PROMO00292
COUP00936,CODE1437T,41.71,2022-02-03,2026-03-10,77.69,58,26,True,Summer Collins,PROMO00316
COUP00937,CODE6790Q,38.3,2023-03-17,2026-01-19,66.24,172,151,False,Karen Dixon,PROMO00958
COUP00938,CODE1012R,10.85,2022-04-16,2026-07-14,79.19,341,46,False,Matthew White,PROMO00242
COUP00939,CODE9223C,11.55,2023-04-25,2027-12-14,32.92,59,13,True,Stacy Wolfe,PROMO00145
COUP00940,CODE6759R,16.15,2020-10-02,2029-05-11,80.85,373,343,False,Kathleen Mcguire,PROMO00651
COUP00941,CODE2760H,28.85,2023-04-01,2029-03-15,55.35,271,233,False,Matthew Johnson,PROMO00203
COUP00942,CODE2305N,5.09,2022-10-25,2028-02-05,51.21,384,201,False,Dalton Wilcox,PROMO00841
COUP00943,CODE2480Y,17.44,2020-01-17,2025-02-18,38.5,457,414,True,Linda Nixon,PROMO00872
COUP00944,CODE6620E,12.11,2021-12-17,2027-08-04,71.89,375,346,False,Miss Jessica Gonzalez,PROMO00648
COUP00945,CODE5660J,5.0,2023-10-17,2028-06-05,76.62,223,125,False,Michael Deleon,PROMO00019
COUP00946,CODE2439T,19.32,2022-07-17,2027-01-19,36.52,351,221,False,Kristin Young,PROMO00962
COUP00947,CODE9196E,18.97,2024-02-20,2026-06-14,30.32,310,194,True,Travis Daugherty,PROMO00300
COUP00948,CODE7323Z,47.48,2024-03-02,2026-06-15,85.27,402,79,True,Tara Howard,PROMO00064
COUP00949,CODE9819Y,42.84,2023-08-30,2027-09-16,39.49,216,127,True,Daniel Garcia,PROMO00713
COUP00950,CODE9192W,10.45,2021-11-08,2026-09-22,91.24,283,272,True,Eric Ruiz,PROMO00888
COUP00951,CODE9388Y,44.32,2024-08-27,2025-04-09,71.88,285,142,False,Brittany Bonilla,PROMO00408
COUP00952,CODE4554M,30.52,2022-11-03,2028-07-22,43.08,208,202,False,Jimmy Schneider,PROMO00069
COUP00953,CODE2336B,39.22,2023-02-24,2029-11-29,12.74,403,275,False,Christopher Cooper,PROMO00781
COUP00954,CODE2667G,16.31,2024-05-01,2028-08-08,22.09,254,38,False,Dale Davidson DVM,PROMO00065
COUP00955,CODE8807Q,48.26,2020-12-01,2026-10-07,24.08,20,6,False,Melissa Henderson,PROMO00499
COUP00956,CODE4537Q,12.11,2022-05-03,2027-02-15,76.29,282,230,True,Logan Molina,PROMO00932
COUP00957,CODE2090D,6.68,2021-05-14,2025-02-11,27.1,348,339,True,Matthew Taylor,PROMO00519
COUP00958,CODE9990G,6.84,2022-09-12,2028-07-24,52.09,311,147,False,Robert Owens,PROMO00033
COUP00959,CODE9350N,18.84,2024-07-05,2027-03-19,90.15,28,20,False,Erica Patterson,PROMO00351
COUP00960,CODE3016C,45.79,2020-07-14,2025-04-18,65.21,95,58,False,Michelle Smith,PROMO00270
COUP00961,CODE5179H,10.56,2022-08-08,2029-06-30,33.13,207,2,False,Brandy Williams,PROMO00076
COUP00962,CODE6546I,25.95,2023-06-09,2027-09-21,55.64,315,17,True,Zachary Hutchinson,PROMO00085
COUP00963,CODE8981Y,42.65,2024-07-23,2027-01-25,21.95,431,107,True,Jonathan Flores,PROMO00067
COUP00964,CODE8443Y,42.7,2022-06-14,2029-05-02,87.89,262,111,False,James Ayala,PROMO00238
COUP00965,CODE1766L,37.72,2020-04-08,2028-08-11,11.66,310,98,True,Taylor Murphy,PROMO00530
COUP00966,CODE2476K,48.77,2022-11-13,2026-03-13,52.43,404,229,True,Derrick Holmes,PROMO00554
COUP00967,CODE9621N,5.35,2024-12-19,2027-10-07,66.1,90,49,True,Billy Ramos,PROMO00338
COUP00968,CODE9419A,8.43,2024-01-11,2025-04-26,87.18,444,165,False,Erica Cooper,PROMO00485
COUP00969,CODE6786L,29.32,2020-02-24,2026-06-02,73.04,23,10,True,Richard Wells,PROMO00941
COUP00970,CODE8879W,10.42,2023-12-09,2026-06-18,75.1,216,176,False,Tina Sanchez,PROMO00521
COUP00971,CODE5933B,13.69,2024-11-29,2026-09-20,77.24,216,22,False,Alex Alvarez,PROMO00159
COUP00972,CODE7508W,36.34,2021-02-21,2026-01-22,80.34,166,27,False,Michelle May,PROMO00390
COUP00973,CODE4796C,46.52,2024-04-07,2026-01-12,44.52,380,362,False,Laura Pitts,PROMO00778
COUP00974,CODE8983M,39.74,2022-05-14,2025-12-06,43.13,80,55,True,Jaime Hoover,PROMO00371
COUP00975,CODE9989I,10.14,2024-02-03,2027-04-25,15.66,137,90,False,Michael Dunn,PROMO00073
COUP00976,CODE8532D,18.66,2020-12-12,2027-05-13,39.93,198,113,True,Anna Hurst,PROMO00797
COUP00977,CODE6316G,37.66,2023-09-28,2025-02-23,53.14,205,46,True,Sandra Pena,PROMO00176
COUP00978,CODE1000W,46.05,2020-08-05,2029-05-27,32.01,147,89,False,Jamie Whitehead,PROMO00985
COUP00979,CODE8078Z,36.24,2024-03-19,2025-10-26,48.55,453,310,False,Lori Hayes,PROMO00339
COUP00980,CODE5179H,12.67,2023-01-04,2026-05-06,48.49,369,127,False,Claudia Henry,PROMO00504
COUP00981,CODE5959G,7.19,2023-08-12,2026-07-08,91.8,164,97,True,Michelle Ramsey,PROMO00867
COUP00982,CODE3757I,5.2,2022-01-06,2028-02-28,12.57,85,42,True,Brenda Brown,PROMO00820
COUP00983,CODE5111D,43.84,2023-08-27,2029-03-09,25.26,308,106,True,Danielle Paul,PROMO00425
COUP00984,CODE9786N,31.79,2022-07-10,2025-02-02,21.27,472,68,False,Joshua Goodwin,PROMO00408
COUP00985,CODE1384F,21.59,2024-08-19,2029-01-05,21.45,70,47,False,Melissa Gomez,PROMO00087
COUP00986,CODE3950G,43.73,2024-07-22,2026-06-10,80.31,328,309,False,Steven Roberts,PROMO00877
COUP00987,CODE7331Q,42.11,2024-09-29,2027-04-01,65.76,342,81,False,April Gutierrez,PROMO00174
COUP00988,CODE2613G,41.51,2023-10-10,2025-10-25,43.72,403,214,False,Caitlin Horton,PROMO00249
