delivery_id,order_id,partner_id,delivery_date,status,estimated_time,actual_time,distance,delivery_rating,comments
DLV002504,ORD002504,PARTNER0365,2021-04-09,Pending,51,57,9.39,4,Quick delivery!
DLV002505,ORD002505,PARTNER0449,2023-04-20,Cancelled,22,141,27.59,2,Delivery failed.
DLV002506,ORD002506,PARTNER0185,2022-08-05,Cancelled,76,31,39.25,5,Delivery failed.
DLV002507,ORD002507,PARTNER0115,2021-05-02,Delivered,96,135,31.5,2,Excellent service!
DLV002508,ORD002508,PARTNER0078,2022-09-12,Pending,107,28,1.59,5,Delayed but satisfactory.
DLV002509,ORD002509,PARTNER0393,2024-09-25,Pending,32,126,4.26,1,Delivery failed.
DLV002510,ORD002510,PARTNER0153,2020-09-24,Cancelled,27,125,20.04,1,Excellent service!
DLV002511,ORD002511,PARTNER0178,2020-07-22,Cancelled,110,47,42.37,1,Quick delivery!
DLV002512,ORD002512,PARTNER0493,2022-05-18,Pending,102,29,15.53,1,Delivery failed.
DLV002513,ORD002513,PARTNER0185,2023-09-13,Pending,82,64,5.51,4,Delivery failed.
DLV002514,ORD002514,PARTNER0134,2020-04-20,Delivered,35,56,40.57,3,Quick delivery!
DLV002515,ORD002515,PARTNER0015,2021-09-27,Pending,92,79,46.44,3,Delayed but satisfactory.
DLV002516,ORD002516,PARTNER0356,2020-12-23,Pending,79,22,37.53,3,Delivery failed.
DLV002517,ORD002517,PARTNER0041,2022-10-07,Pending,71,104,10.14,3,Excellent service!
DLV002518,ORD002518,PARTNER0383,2022-08-30,Cancelled,75,93,46.48,1,Quick delivery!
DLV002519,ORD002519,PARTNER0006,2021-09-28,Cancelled,99,87,35.8,5,Quick delivery!
DLV002520,ORD002520,PARTNER0058,2022-05-23,Pending,27,84,20.79,3,Excellent service!
DLV002521,ORD002521,PARTNER0253,2023-12-02,Delivered,35,125,24.49,2,Delayed but satisfactory.
DLV002522,ORD002522,PARTNER0213,2023-12-11,Cancelled,104,90,6.83,2,Delayed but satisfactory.
DLV002523,ORD002523,PARTNER0204,2023-04-28,Cancelled,72,134,43.9,1,Delayed but satisfactory.
DLV002524,ORD002524,PARTNER0486,2023-07-26,Delivered,74,150,29.02,2,Excellent service!
DLV002525,ORD002525,PARTNER0126,2024-07-10,Cancelled,34,89,38.88,4,Delivery failed.
DLV002526,ORD002526,PARTNER0224,2020-09-23,Pending,104,17,22.53,5,Excellent service!
DLV002527,ORD002527,PARTNER0387,2023-09-19,Cancelled,45,20,46.05,3,Delivery failed.
DLV002528,ORD002528,PARTNER0095,2024-05-23,Pending,96,68,34.28,1,Delivery failed.
DLV002529,ORD002529,PARTNER0131,2022-12-10,Cancelled,53,100,10.75,3,Delayed but satisfactory.
DLV002530,ORD002530,PARTNER0488,2022-02-03,Delivered,118,110,43.39,5,Delayed but satisfactory.
DLV002531,ORD002531,PARTNER0227,2021-11-03,Cancelled,106,16,8.67,5,Quick delivery!
DLV002532,ORD002532,PARTNER0342,2023-08-21,Pending,108,39,47.58,1,Delivery failed.
DLV002533,ORD002533,PARTNER0333,2021-09-21,Cancelled,27,47,15.37,3,Quick delivery!
DLV002534,ORD002534,PARTNER0394,2020-10-30,Pending,75,147,44.13,5,Quick delivery!
DLV002535,ORD002535,PARTNER0231,2020-08-24,Cancelled,61,125,47.85,1,Delivery failed.
DLV002536,ORD002536,PARTNER0311,2022-04-04,Pending,72,33,19.91,3,Delivery failed.
DLV002537,ORD002537,PARTNER0393,2023-08-28,Pending,38,76,36.33,5,Delayed but satisfactory.
DLV002538,ORD002538,PARTNER0200,2021-11-18,Pending,101,16,47.53,1,Excellent service!
DLV002539,ORD002539,PARTNER0287,2022-10-10,Cancelled,27,95,35.74,5,Quick delivery!
DLV002540,ORD002540,PARTNER0382,2022-06-21,Delivered,117,115,41.17,3,Delayed but satisfactory.
DLV002541,ORD002541,PARTNER0045,2024-01-28,Cancelled,91,118,10.79,1,Delayed but satisfactory.
DLV002542,ORD002542,PARTNER0457,2024-02-28,Cancelled,20,132,37.41,4,Quick delivery!
DLV002543,ORD002543,PARTNER0311,2020-10-10,Delivered,33,54,38.95,1,Delivery failed.
DLV002544,ORD002544,PARTNER0022,2021-02-04,Delivered,110,80,33.67,4,Excellent service!
DLV002545,ORD002545,PARTNER0262,2021-10-02,Pending,33,78,40.64,3,Delayed but satisfactory.
DLV002546,ORD002546,PARTNER0068,2024-07-28,Delivered,112,59,32.36,3,Delayed but satisfactory.
DLV002547,ORD002547,PARTNER0285,2020-02-09,Cancelled,103,82,16.89,2,Delayed but satisfactory.
DLV002548,ORD002548,PARTNER0264,2024-11-19,Cancelled,107,72,44.37,5,Delayed but satisfactory.
DLV002549,ORD002549,PARTNER0438,2020-08-15,Cancelled,50,96,15.16,1,Delivery failed.
DLV002550,ORD002550,PARTNER0397,2021-06-21,Delivered,36,38,44.11,2,Delivery failed.
DLV002551,ORD002551,PARTNER0253,2021-06-24,Pending,45,109,42.01,5,Delivery failed.
DLV002552,ORD002552,PARTNER0222,2023-03-30,Delivered,23,79,24.14,5,Quick delivery!
DLV002553,ORD002553,PARTNER0435,2020-01-21,Cancelled,101,17,35.58,2,Quick delivery!
DLV002554,ORD002554,PARTNER0395,2022-07-19,Delivered,47,101,35.54,1,Quick delivery!
DLV002555,ORD002555,PARTNER0291,2021-11-08,Cancelled,50,43,31.37,4,Quick delivery!
DLV002556,ORD002556,PARTNER0276,2020-11-11,Cancelled,18,31,38.0,4,Excellent service!
DLV002557,ORD002557,PARTNER0444,2021-06-18,Cancelled,41,67,12.33,5,Excellent service!
DLV002558,ORD002558,PARTNER0296,2022-01-23,Delivered,30,83,23.5,3,Delayed but satisfactory.
DLV002559,ORD002559,PARTNER0288,2020-08-13,Pending,55,32,47.57,2,Quick delivery!
DLV002560,ORD002560,PARTNER0238,2023-08-04,Pending,81,27,25.63,3,Excellent service!
DLV002561,ORD002561,PARTNER0443,2023-10-12,Pending,103,21,10.91,3,Quick delivery!
DLV002562,ORD002562,PARTNER0089,2022-08-26,Pending,74,31,26.51,4,Excellent service!
DLV002563,ORD002563,PARTNER0406,2023-12-03,Cancelled,89,140,16.4,2,Delivery failed.
DLV002564,ORD002564,PARTNER0137,2022-04-29,Cancelled,83,102,46.03,2,Delayed but satisfactory.
DLV002565,ORD002565,PARTNER0412,2024-12-26,Delivered,27,119,25.49,1,Excellent service!
DLV002566,ORD002566,PARTNER0466,2021-01-31,Pending,111,87,39.21,1,Quick delivery!
DLV002567,ORD002567,PARTNER0058,2024-05-09,Cancelled,110,102,22.88,5,Quick delivery!
DLV002568,ORD002568,PARTNER0142,2024-06-16,Cancelled,94,62,30.55,4,Delayed but satisfactory.
DLV002569,ORD002569,PARTNER0115,2021-12-06,Delivered,116,106,24.58,5,Delayed but satisfactory.
DLV002570,ORD002570,PARTNER0380,2022-12-19,Cancelled,105,26,47.63,4,Delivery failed.
DLV002571,ORD002571,PARTNER0106,2020-01-24,Pending,89,68,40.52,1,Delayed but satisfactory.
DLV002572,ORD002572,PARTNER0232,2022-07-31,Delivered,53,37,32.85,3,Quick delivery!
DLV002573,ORD002573,PARTNER0461,2022-03-05,Cancelled,107,120,17.58,5,Delayed but satisfactory.
DLV002574,ORD002574,PARTNER0372,2024-05-23,Cancelled,41,148,49.02,5,Delayed but satisfactory.
DLV002575,ORD002575,PARTNER0376,2022-10-08,Cancelled,84,136,44.77,5,Quick delivery!
DLV002576,ORD002576,PARTNER0452,2024-10-21,Delivered,67,24,17.43,4,Excellent service!
DLV002577,ORD002577,PARTNER0030,2022-09-23,Delivered,106,102,35.54,1,Delivery failed.
DLV002578,ORD002578,PARTNER0189,2022-11-17,Pending,105,115,49.88,3,Excellent service!
DLV002579,ORD002579,PARTNER0340,2020-06-16,Delivered,68,73,33.79,1,Delayed but satisfactory.
DLV002580,ORD002580,PARTNER0377,2023-11-02,Delivered,56,35,2.81,1,Delayed but satisfactory.
DLV002581,ORD002581,PARTNER0434,2023-10-03,Pending,65,117,36.34,2,Excellent service!
DLV002582,ORD002582,PARTNER0026,2021-09-26,Delivered,79,33,42.4,4,Delayed but satisfactory.
DLV002583,ORD002583,PARTNER0091,2024-07-07,Pending,108,146,47.97,1,Delivery failed.
DLV002584,ORD002584,PARTNER0301,2020-07-12,Cancelled,61,29,16.3,2,Delayed but satisfactory.
DLV002585,ORD002585,PARTNER0017,2020-05-10,Cancelled,87,85,14.85,4,Excellent service!
DLV002586,ORD002586,PARTNER0039,2024-10-04,Delivered,112,48,41.75,4,Excellent service!
DLV002587,ORD002587,PARTNER0288,2024-06-15,Pending,106,72,49.75,4,Delivery failed.
DLV002588,ORD002588,PARTNER0245,2022-09-03,Delivered,79,45,22.19,5,Quick delivery!
DLV002589,ORD002589,PARTNER0329,2022-01-23,Pending,100,55,32.56,5,Delivery failed.
DLV002590,ORD002590,PARTNER0079,2023-05-31,Delivered,109,89,23.64,5,Delivery failed.
DLV002591,ORD002591,PARTNER0212,2022-04-13,Cancelled,72,118,3.34,4,Delayed but satisfactory.
DLV002592,ORD002592,PARTNER0009,2020-07-23,Delivered,79,100,8.87,4,Quick delivery!
DLV002593,ORD002593,PARTNER0449,2022-01-19,Pending,56,27,6.99,2,Quick delivery!
DLV002594,ORD002594,PARTNER0117,2024-10-21,Pending,89,22,3.82,3,Delayed but satisfactory.
DLV002595,ORD002595,PARTNER0447,2024-03-08,Delivered,111,142,16.46,1,Delayed but satisfactory.
DLV002596,ORD002596,PARTNER0200,2024-04-06,Pending,57,104,15.69,5,Delayed but satisfactory.
DLV002597,ORD002597,PARTNER0099,2023-08-24,Delivered,70,92,32.64,2,Excellent service!
DLV002598,ORD002598,PARTNER0026,2023-07-08,Pending,86,73,28.17,4,Quick delivery!
DLV002599,ORD002599,PARTNER0131,2024-03-09,Pending,76,99,13.82,4,Excellent service!
DLV002600,ORD002600,PARTNER0185,2022-04-14,Pending,102,16,24.1,1,Excellent service!
DLV002601,ORD002601,PARTNER0048,2022-12-01,Cancelled,103,94,42.86,4,Excellent service!
DLV002602,ORD002602,PARTNER0155,2024-12-20,Pending,46,127,11.85,4,Delivery failed.
DLV002603,ORD002603,PARTNER0145,2021-04-24,Pending,84,92,48.08,5,Delayed but satisfactory.
DLV002604,ORD002604,PARTNER0412,2024-07-12,Pending,108,71,15.92,2,Delayed but satisfactory.
DLV002605,ORD002605,PARTNER0256,2024-07-30,Pending,36,44,8.25,1,Delivery failed.
DLV002606,ORD002606,PARTNER0115,2022-04-14,Delivered,90,48,43.63,1,Delivery failed.
DLV002607,ORD002607,PARTNER0032,2021-11-30,Pending,81,140,9.25,4,Excellent service!
DLV002608,ORD002608,PARTNER0076,2023-07-12,Delivered,82,106,41.45,1,Quick delivery!
DLV002609,ORD002609,PARTNER0075,2024-09-17,Pending,51,117,1.54,2,Quick delivery!
DLV002610,ORD002610,PARTNER0092,2021-11-14,Cancelled,49,32,24.44,4,Delayed but satisfactory.
DLV002611,ORD002611,PARTNER0359,2020-03-15,Pending,104,116,13.22,1,Delayed but satisfactory.
DLV002612,ORD002612,PARTNER0125,2021-09-26,Cancelled,101,19,42.98,2,Delivery failed.
DLV002613,ORD002613,PARTNER0263,2024-10-05,Delivered,69,87,28.61,2,Quick delivery!
DLV002614,ORD002614,PARTNER0075,2020-11-05,Pending,23,83,49.0,4,Delivery failed.
DLV002615,ORD002615,PARTNER0292,2023-10-17,Delivered,73,39,47.99,5,Excellent service!
DLV002616,ORD002616,PARTNER0063,2023-02-26,Cancelled,83,150,45.58,5,Delivery failed.
DLV002617,ORD002617,PARTNER0383,2021-04-27,Delivered,41,66,27.35,3,Delivery failed.
DLV002618,ORD002618,PARTNER0290,2024-08-22,Cancelled,25,150,22.16,1,Delivery failed.
DLV002619,ORD002619,PARTNER0441,2024-12-30,Pending,63,47,31.94,1,Delivery failed.
DLV002620,ORD002620,PARTNER0186,2020-09-16,Delivered,25,56,27.71,5,Delayed but satisfactory.
DLV002621,ORD002621,PARTNER0210,2024-10-06,Cancelled,84,98,36.83,5,Delayed but satisfactory.
DLV002622,ORD002622,PARTNER0416,2023-05-15,Delivered,53,16,21.53,5,Excellent service!
DLV002623,ORD002623,PARTNER0133,2020-06-27,Delivered,101,35,45.73,2,Excellent service!
DLV002624,ORD002624,PARTNER0067,2024-11-28,Cancelled,85,69,42.78,4,Quick delivery!
DLV002625,ORD002625,PARTNER0447,2024-03-12,Cancelled,54,83,38.1,2,Excellent service!
DLV002626,ORD002626,PARTNER0334,2021-12-15,Pending,65,18,27.72,2,Excellent service!
DLV002627,ORD002627,PARTNER0500,2024-09-29,Cancelled,115,30,42.54,5,Delivery failed.
DLV002628,ORD002628,PARTNER0305,2021-10-24,Delivered,58,31,4.57,5,Quick delivery!
DLV002629,ORD002629,PARTNER0238,2023-05-07,Cancelled,37,24,28.08,3,Excellent service!
DLV002630,ORD002630,PARTNER0378,2022-11-08,Delivered,107,96,8.12,1,Delivery failed.
DLV002631,ORD002631,PARTNER0354,2022-04-27,Pending,104,88,27.36,5,Quick delivery!
DLV002632,ORD002632,PARTNER0360,2020-05-05,Cancelled,29,44,15.22,2,Excellent service!
DLV002633,ORD002633,PARTNER0274,2023-04-02,Cancelled,80,99,22.24,2,Quick delivery!
DLV002634,ORD002634,PARTNER0174,2022-08-06,Pending,105,107,49.63,1,Delayed but satisfactory.
DLV002635,ORD002635,PARTNER0172,2021-02-09,Cancelled,95,61,27.17,4,Quick delivery!
DLV002636,ORD002636,PARTNER0258,2024-12-24,Cancelled,102,117,23.49,5,Quick delivery!
DLV002637,ORD002637,PARTNER0458,2022-03-04,Pending,21,72,32.53,2,Quick delivery!
DLV002638,ORD002638,PARTNER0018,2020-11-14,Pending,36,27,9.42,2,Delayed but satisfactory.
DLV002639,ORD002639,PARTNER0237,2023-08-04,Pending,77,143,41.06,1,Delayed but satisfactory.
DLV002640,ORD002640,PARTNER0083,2020-06-27,Pending,67,76,45.66,2,Delayed but satisfactory.
DLV002641,ORD002641,PARTNER0083,2020-07-07,Delivered,79,119,42.39,5,Quick delivery!
DLV002642,ORD002642,PARTNER0357,2022-03-27,Cancelled,85,31,1.63,5,Quick delivery!
DLV002643,ORD002643,PARTNER0139,2023-04-25,Cancelled,103,72,30.26,5,Delayed but satisfactory.
DLV002644,ORD002644,PARTNER0461,2023-08-03,Cancelled,104,103,29.99,2,Excellent service!
DLV002645,ORD002645,PARTNER0280,2022-11-08,Delivered,117,128,23.11,1,Delivery failed.
DLV002646,ORD002646,PARTNER0412,2024-12-13,Pending,62,145,20.43,4,Delayed but satisfactory.
DLV002647,ORD002647,PARTNER0007,2023-08-03,Delivered,94,16,20.1,5,Excellent service!
DLV002648,ORD002648,PARTNER0005,2022-05-11,Cancelled,79,145,6.07,3,Delivery failed.
DLV002649,ORD002649,PARTNER0203,2021-06-20,Cancelled,15,81,16.17,3,Quick delivery!
DLV002650,ORD002650,PARTNER0186,2023-11-27,Cancelled,50,119,22.84,2,Delivery failed.
DLV002651,ORD002651,PARTNER0473,2021-07-12,Pending,70,112,17.2,4,Quick delivery!
DLV002652,ORD002652,PARTNER0006,2023-03-10,Pending,98,70,9.19,3,Quick delivery!
DLV002653,ORD002653,PARTNER0318,2020-04-22,Cancelled,113,142,39.87,3,Excellent service!
DLV002654,ORD002654,PARTNER0216,2020-05-06,Pending,69,140,47.54,3,Delayed but satisfactory.
DLV002655,ORD002655,PARTNER0422,2021-10-10,Delivered,94,21,49.11,3,Quick delivery!
DLV002656,ORD002656,PARTNER0034,2020-06-05,Cancelled,112,98,24.17,1,Delivery failed.
DLV002657,ORD002657,PARTNER0170,2024-07-28,Cancelled,92,29,12.16,5,Excellent service!
DLV002658,ORD002658,PARTNER0055,2020-03-08,Pending,81,80,40.61,2,Delayed but satisfactory.
DLV002659,ORD002659,PARTNER0492,2024-01-17,Delivered,60,66,8.18,1,Quick delivery!
DLV002660,ORD002660,PARTNER0065,2022-04-06,Cancelled,110,34,8.55,4,Excellent service!
DLV002661,ORD002661,PARTNER0174,2020-05-23,Pending,60,90,31.62,3,Quick delivery!
DLV002662,ORD002662,PARTNER0281,2023-12-18,Cancelled,37,79,25.05,2,Quick delivery!
DLV002663,ORD002663,PARTNER0355,2024-10-01,Cancelled,69,138,13.07,4,Quick delivery!
DLV002664,ORD002664,PARTNER0294,2024-07-16,Pending,67,20,10.68,5,Excellent service!
DLV002665,ORD002665,PARTNER0074,2021-08-27,Pending,105,75,12.63,4,Delayed but satisfactory.
DLV002666,ORD002666,PARTNER0200,2023-11-24,Pending,56,122,46.53,1,Quick delivery!
DLV002667,ORD002667,PARTNER0169,2020-12-07,Delivered,60,119,4.75,5,Delivery failed.
DLV002668,ORD002668,PARTNER0113,2022-10-28,Cancelled,112,70,45.25,3,Delayed but satisfactory.
DLV002669,ORD002669,PARTNER0183,2020-03-17,Pending,103,34,32.35,2,Delayed but satisfactory.
DLV002670,ORD002670,PARTNER0256,2022-12-11,Delivered,39,29,5.64,1,Delayed but satisfactory.
DLV002671,ORD002671,PARTNER0289,2024-02-24,Delivered,36,119,43.57,3,Excellent service!
DLV002672,ORD002672,PARTNER0459,2022-07-12,Cancelled,46,103,35.22,1,Delayed but satisfactory.
DLV002673,ORD002673,PARTNER0126,2023-08-20,Pending,117,18,14.63,3,Excellent service!
DLV002674,ORD002674,PARTNER0048,2020-07-27,Cancelled,77,83,26.92,2,Delayed but satisfactory.
DLV002675,ORD002675,PARTNER0316,2023-05-16,Delivered,43,121,42.74,1,Quick delivery!
DLV002676,ORD002676,PARTNER0453,2022-01-30,Pending,24,107,43.16,1,Delivery failed.
DLV002677,ORD002677,PARTNER0153,2022-05-03,Pending,29,132,5.02,3,Excellent service!
DLV002678,ORD002678,PARTNER0081,2021-06-04,Delivered,73,133,18.36,1,Delivery failed.
DLV002679,ORD002679,PARTNER0476,2022-02-04,Cancelled,17,148,36.29,4,Delivery failed.
DLV002680,ORD002680,PARTNER0191,2020-07-24,Cancelled,93,62,25.73,1,Quick delivery!
DLV002681,ORD002681,PARTNER0426,2023-04-23,Delivered,86,114,25.17,4,Excellent service!
DLV002682,ORD002682,PARTNER0047,2022-01-06,Pending,82,96,24.36,3,Delivery failed.
DLV002683,ORD002683,PARTNER0281,2024-07-08,Delivered,73,48,40.35,4,Delayed but satisfactory.
DLV002684,ORD002684,PARTNER0034,2021-04-27,Delivered,77,38,12.85,2,Delivery failed.
DLV002685,ORD002685,PARTNER0448,2023-06-20,Cancelled,80,88,14.74,5,Delayed but satisfactory.
DLV002686,ORD002686,PARTNER0326,2024-10-27,Pending,60,105,34.61,4,Excellent service!
DLV002687,ORD002687,PARTNER0243,2021-12-01,Pending,80,139,37.11,2,Excellent service!
DLV002688,ORD002688,PARTNER0016,2021-07-09,Cancelled,75,64,49.96,1,Excellent service!
DLV002689,ORD002689,PARTNER0133,2020-12-27,Delivered,50,56,25.16,2,Delayed but satisfactory.
DLV002690,ORD002690,PARTNER0382,2020-02-21,Cancelled,111,146,49.74,3,Excellent service!
DLV002691,ORD002691,PARTNER0021,2024-01-07,Delivered,18,16,34.1,1,Delayed but satisfactory.
DLV002692,ORD002692,PARTNER0308,2020-04-17,Pending,87,41,3.43,1,Delayed but satisfactory.
DLV002693,ORD002693,PARTNER0023,2022-06-06,Pending,85,24,48.27,3,Delayed but satisfactory.
DLV002694,ORD002694,PARTNER0397,2024-12-01,Cancelled,42,67,20.44,5,Delivery failed.
DLV002695,ORD002695,PARTNER0446,2020-10-18,Cancelled,68,78,12.05,2,Excellent service!
DLV002696,ORD002696,PARTNER0137,2023-10-06,Pending,96,67,25.21,3,Delivery failed.
DLV002697,ORD002697,PARTNER0098,2022-06-25,Pending,55,43,42.59,5,Quick delivery!
DLV002698,ORD002698,PARTNER0184,2023-10-02,Pending,81,56,13.99,4,Quick delivery!
DLV002699,ORD002699,PARTNER0448,2022-06-02,Pending,45,133,4.05,2,Excellent service!
DLV002700,ORD002700,PARTNER0001,2024-10-28,Delivered,15,21,45.2,4,Quick delivery!
DLV002701,ORD002701,PARTNER0117,2020-10-01,Delivered,34,83,47.69,3,Excellent service!
DLV002702,ORD002702,PARTNER0357,2021-05-13,Cancelled,114,52,8.13,1,Quick delivery!
DLV002703,ORD002703,PARTNER0333,2023-02-11,Cancelled,38,93,19.26,5,Delivery failed.
DLV002704,ORD002704,PARTNER0442,2021-09-23,Pending,106,82,15.46,3,Excellent service!
DLV002705,ORD002705,PARTNER0445,2023-03-02,Pending,60,20,19.06,3,Delayed but satisfactory.
DLV002706,ORD002706,PARTNER0088,2020-08-19,Cancelled,70,137,20.8,1,Quick delivery!
DLV002707,ORD002707,PARTNER0006,2021-02-27,Cancelled,71,150,23.23,2,Delivery failed.
DLV002708,ORD002708,PARTNER0122,2021-04-14,Cancelled,73,21,27.06,4,Delayed but satisfactory.
DLV002709,ORD002709,PARTNER0022,2022-04-04,Cancelled,63,84,37.53,2,Delayed but satisfactory.
DLV002710,ORD002710,PARTNER0321,2024-03-04,Pending,67,17,30.96,3,Delivery failed.
DLV002711,ORD002711,PARTNER0186,2024-02-05,Pending,110,103,43.91,3,Excellent service!
DLV002712,ORD002712,PARTNER0185,2020-10-08,Cancelled,47,130,19.28,4,Delivery failed.
DLV002713,ORD002713,PARTNER0440,2021-03-20,Cancelled,91,140,37.02,1,Quick delivery!
DLV002714,ORD002714,PARTNER0299,2022-03-05,Pending,25,146,3.61,5,Delayed but satisfactory.
DLV002715,ORD002715,PARTNER0198,2022-08-22,Pending,48,36,3.95,3,Quick delivery!
DLV002716,ORD002716,PARTNER0240,2020-11-11,Cancelled,91,119,5.1,4,Delivery failed.
DLV002717,ORD002717,PARTNER0006,2023-11-25,Cancelled,100,113,20.51,1,Delivery failed.
DLV002718,ORD002718,PARTNER0433,2022-04-25,Delivered,43,27,7.51,2,Quick delivery!
DLV002719,ORD002719,PARTNER0339,2021-05-15,Pending,102,113,41.22,4,Quick delivery!
DLV002720,ORD002720,PARTNER0002,2021-05-14,Cancelled,33,37,4.64,4,Delayed but satisfactory.
DLV002721,ORD002721,PARTNER0345,2020-08-01,Pending,74,146,5.09,5,Delivery failed.
DLV002722,ORD002722,PARTNER0149,2022-09-07,Delivered,93,148,27.48,2,Excellent service!
DLV002723,ORD002723,PARTNER0498,2023-04-09,Pending,34,76,38.65,2,Excellent service!
DLV002724,ORD002724,PARTNER0416,2022-07-12,Pending,39,110,36.17,2,Delayed but satisfactory.
DLV002725,ORD002725,PARTNER0204,2021-11-04,Delivered,96,91,13.03,2,Excellent service!
DLV002726,ORD002726,PARTNER0452,2024-11-13,Delivered,29,133,30.59,5,Quick delivery!
DLV002727,ORD002727,PARTNER0090,2022-01-10,Cancelled,77,60,18.79,3,Quick delivery!
DLV002728,ORD002728,PARTNER0225,2023-03-27,Pending,40,100,7.08,5,Delivery failed.
DLV002729,ORD002729,PARTNER0347,2022-01-09,Pending,60,79,27.52,1,Delayed but satisfactory.
DLV002730,ORD002730,PARTNER0466,2024-11-25,Pending,53,36,8.85,3,Delivery failed.
DLV002731,ORD002731,PARTNER0130,2022-04-03,Delivered,109,122,9.57,3,Delayed but satisfactory.
DLV002732,ORD002732,PARTNER0184,2023-12-07,Pending,38,43,8.02,1,Delivery failed.
DLV002733,ORD002733,PARTNER0056,2021-02-06,Delivered,32,67,15.0,1,Quick delivery!
DLV002734,ORD002734,PARTNER0021,2022-05-03,Delivered,71,43,48.81,4,Excellent service!
DLV002735,ORD002735,PARTNER0205,2020-08-03,Cancelled,51,150,45.35,3,Quick delivery!
DLV002736,ORD002736,PARTNER0086,2023-11-14,Pending,42,58,10.33,3,Excellent service!
DLV002737,ORD002737,PARTNER0133,2023-11-01,Delivered,62,111,18.7,2,Delivery failed.
DLV002738,ORD002738,PARTNER0276,2023-08-16,Cancelled,24,46,41.41,3,Quick delivery!
DLV002739,ORD002739,PARTNER0438,2024-04-22,Cancelled,106,97,4.15,2,Excellent service!
DLV002740,ORD002740,PARTNER0391,2020-10-28,Pending,35,36,21.33,4,Excellent service!
DLV002741,ORD002741,PARTNER0015,2023-03-03,Pending,71,90,12.98,1,Delayed but satisfactory.
DLV002742,ORD002742,PARTNER0155,2023-04-05,Pending,104,15,44.43,4,Quick delivery!
DLV002743,ORD002743,PARTNER0244,2023-02-22,Pending,38,132,1.24,4,Delayed but satisfactory.
DLV002744,ORD002744,PARTNER0474,2023-12-17,Pending,54,24,2.38,4,Delayed but satisfactory.
DLV002745,ORD002745,PARTNER0327,2023-04-19,Delivered,60,31,25.37,4,Quick delivery!
DLV002746,ORD002746,PARTNER0478,2024-09-17,Pending,118,111,49.96,4,Quick delivery!
DLV002747,ORD002747,PARTNER0135,2023-06-28,Cancelled,22,116,27.12,2,Delayed but satisfactory.
DLV002748,ORD002748,PARTNER0158,2023-03-05,Cancelled,37,145,14.64,5,Delayed but satisfactory.
DLV002749,ORD002749,PARTNER0464,2024-04-12,Delivered,80,145,6.45,4,Delivery failed.
DLV002750,ORD002750,PARTNER0358,2020-06-17,Cancelled,30,100,44.41,1,Delayed but satisfactory.
DLV002751,ORD002751,PARTNER0066,2023-08-10,Delivered,64,116,6.93,3,Delayed but satisfactory.
