zone_id,city,postal_code,zone_name,delivery_fee,distance_limit,operational_hours,zone_manager,is_active,comments
ZONE01457,Houston,20396,Suburban Area,9.64,5.23,9 AM - 9 PM,ADMIN02413,False,Low delivery fee zone
ZONE05021,New York,56430,Business District,4.8,8.89,9 AM - 9 PM,ADMIN02503,True,Premium delivery zone
ZONE05088,New York,95902,Residential Zone,3.36,18.64,9 AM - 9 PM,ADMIN02583,False,High demand area
ZONE04194,New York,15515,Downtown Zone,2.67,10.98,9 AM - 9 PM,ADMIN02472,False,Fast delivery available
ZONE01805,Houston,80750,Rural Zone,4.15,10.58,9 AM - 9 PM,ADMIN02797,True,Low delivery fee zone
ZONE07868,Houston,85293,Suburban Area,1.33,4.04,9 AM - 9 PM,ADMIN02985,True,Low delivery fee zone
ZONE00572,New York,86310,Residential Zone,13.73,8.95,9 AM - 9 PM,ADMIN02492,False,Low delivery fee zone
ZONE02784,New York,32179,Business District,4.44,15.87,9 AM - 9 PM,ADMIN02145,True,Premium delivery zone
ZONE03885,New York,48032,Residential Zone,3.57,19.97,9 AM - 9 PM,ADMIN02272,True,Fast delivery available
ZONE01817,Phoenix,14430,Rural Zone,7.52,9.05,9 AM - 9 PM,ADMIN02918,True,Fast delivery available
ZONE09855,Los Angeles,10183,Residential Zone,0.23,2.66,9 AM - 9 PM,ADMIN02487,False,Newly added zone
ZONE05515,New York,63479,Rural Zone,2.02,11.92,9 AM - 9 PM,ADMIN02323,False,Fast delivery available
ZONE00880,Los Angeles,40729,Business District,6.58,18.65,9 AM - 9 PM,ADMIN02712,False,High demand area
ZONE06948,Chicago,67303,Suburban Area,7.29,17.64,9 AM - 9 PM,ADMIN02261,False,Fast delivery available
ZONE09193,Houston,80417,Suburban Area,11.94,15.72,9 AM - 9 PM,ADMIN02783,True,Low delivery fee zone
ZONE07714,New York,45211,Residential Zone,7.13,11.05,9 AM - 9 PM,ADMIN02235,True,High demand area
ZONE02002,Chicago,36647,Suburban Area,11.9,6.93,9 AM - 9 PM,ADMIN02862,True,Newly added zone
ZONE03764,Phoenix,23992,Rural Zone,2.13,5.94,9 AM - 9 PM,ADMIN02316,True,Fast delivery available
ZONE04567,Chicago,16705,Residential Zone,4.65,5.59,9 AM - 9 PM,ADMIN02141,False,Newly added zone
ZONE04844,Phoenix,35372,Downtown Zone,6.12,18.27,9 AM - 9 PM,ADMIN02534,True,Newly added zone
ZONE01202,Chicago,34723,Suburban Area,5.48,8.19,9 AM - 9 PM,ADMIN02234,False,High demand area
ZONE05718,Los Angeles,61076,Downtown Zone,10.03,16.58,9 AM - 9 PM,ADMIN02728,False,Premium delivery zone
ZONE02977,Houston,50101,Rural Zone,14.64,3.65,9 AM - 9 PM,ADMIN02690,True,Premium delivery zone
ZONE08941,Los Angeles,58162,Business District,1.62,12.17,9 AM - 9 PM,ADMIN02036,False,Low delivery fee zone
ZONE05931,Houston,26415,Residential Zone,11.14,4.71,9 AM - 9 PM,ADMIN02302,False,Fast delivery available
ZONE01463,Houston,96999,Rural Zone,0.36,2.87,9 AM - 9 PM,ADMIN02128,False,Low delivery fee zone
ZONE05607,Chicago,14473,Rural Zone,13.84,4.63,9 AM - 9 PM,ADMIN02767,True,Premium delivery zone
ZONE04111,Phoenix,39742,Residential Zone,5.25,2.24,9 AM - 9 PM,ADMIN02144,True,Low delivery fee zone
ZONE00596,Los Angeles,97124,Downtown Zone,8.4,9.98,9 AM - 9 PM,ADMIN02220,True,High demand area
ZONE05467,Chicago,47636,Rural Zone,3.24,9.86,9 AM - 9 PM,ADMIN02755,True,Low delivery fee zone
ZONE09814,Houston,59107,Rural Zone,13.47,8.33,9 AM - 9 PM,ADMIN02478,False,Fast delivery available
ZONE09726,Los Angeles,99524,Rural Zone,11.2,17.67,9 AM - 9 PM,ADMIN02284,True,Fast delivery available
ZONE04350,Houston,87018,Downtown Zone,14.3,6.74,9 AM - 9 PM,ADMIN02082,True,Premium delivery zone
ZONE00451,Houston,12652,Downtown Zone,9.64,1.93,9 AM - 9 PM,ADMIN02299,True,High demand area
ZONE08082,Phoenix,24314,Residential Zone,10.27,16.02,9 AM - 9 PM,ADMIN02339,True,Premium delivery zone
ZONE05784,Phoenix,38786,Rural Zone,0.94,17.8,9 AM - 9 PM,ADMIN02743,True,Premium delivery zone
ZONE01635,Houston,34314,Downtown Zone,6.19,8.43,9 AM - 9 PM,ADMIN02920,True,Newly added zone
ZONE07158,Houston,20885,Residential Zone,14.35,13.15,9 AM - 9 PM,ADMIN02653,False,Fast delivery available
ZONE07749,Phoenix,83363,Suburban Area,0.55,17.32,9 AM - 9 PM,ADMIN02820,False,Newly added zone
ZONE04221,Chicago,24886,Business District,12.7,9.42,9 AM - 9 PM,ADMIN02221,False,High demand area
ZONE04672,New York,22414,Suburban Area,0.56,17.6,9 AM - 9 PM,ADMIN02099,True,Low delivery fee zone
ZONE09005,Phoenix,96978,Business District,12.64,8.26,9 AM - 9 PM,ADMIN02864,False,Premium delivery zone
ZONE05472,Phoenix,57295,Business District,3.12,15.65,9 AM - 9 PM,ADMIN02987,True,Low delivery fee zone
ZONE09103,Los Angeles,13268,Business District,9.47,15.12,9 AM - 9 PM,ADMIN02213,False,High demand area
ZONE03378,Houston,35966,Suburban Area,7.41,8.97,9 AM - 9 PM,ADMIN02127,False,Fast delivery available
ZONE03368,New York,26296,Business District,13.96,6.48,9 AM - 9 PM,ADMIN02253,True,Newly added zone
ZONE00837,Phoenix,51248,Suburban Area,9.83,5.97,9 AM - 9 PM,ADMIN02855,False,Premium delivery zone
ZONE01066,Chicago,53784,Suburban Area,10.29,14.11,9 AM - 9 PM,ADMIN02214,False,High demand area
ZONE06751,Chicago,75720,Business District,0.5,6.54,9 AM - 9 PM,ADMIN02621,False,Newly added zone
ZONE07397,New York,87631,Business District,6.64,4.83,9 AM - 9 PM,ADMIN02832,True,Newly added zone
ZONE06566,Los Angeles,68961,Residential Zone,10.21,13.68,9 AM - 9 PM,ADMIN02953,False,High demand area
ZONE07609,Chicago,63403,Downtown Zone,8.09,8.3,9 AM - 9 PM,ADMIN02523,False,Fast delivery available
ZONE04980,Chicago,53835,Downtown Zone,11.94,9.97,9 AM - 9 PM,ADMIN02667,True,Premium delivery zone
ZONE08346,Los Angeles,81794,Rural Zone,3.01,15.33,9 AM - 9 PM,ADMIN02595,True,Newly added zone
ZONE07073,Phoenix,47425,Downtown Zone,11.55,19.05,9 AM - 9 PM,ADMIN02374,False,High demand area
ZONE07421,New York,64725,Business District,10.93,19.38,9 AM - 9 PM,ADMIN02386,True,Newly added zone
ZONE05888,Phoenix,35197,Business District,12.35,3.43,9 AM - 9 PM,ADMIN02101,False,Low delivery fee zone
ZONE05138,New York,68184,Downtown Zone,4.17,14.65,9 AM - 9 PM,ADMIN02392,False,High demand area
ZONE09698,Houston,32977,Business District,14.66,3.26,9 AM - 9 PM,ADMIN02622,False,Newly added zone
ZONE03153,Houston,56218,Residential Zone,4.06,2.08,9 AM - 9 PM,ADMIN02766,False,Premium delivery zone
ZONE05769,Los Angeles,83832,Rural Zone,8.82,5.81,9 AM - 9 PM,ADMIN02628,True,Fast delivery available
ZONE02148,Phoenix,19301,Rural Zone,12.88,17.51,9 AM - 9 PM,ADMIN02679,True,Premium delivery zone
ZONE00375,Phoenix,35238,Business District,12.22,4.59,9 AM - 9 PM,ADMIN02997,True,Premium delivery zone
ZONE02190,Los Angeles,20580,Suburban Area,1.53,3.56,9 AM - 9 PM,ADMIN02198,False,Fast delivery available
ZONE02059,Houston,77533,Business District,12.35,11.74,9 AM - 9 PM,ADMIN02555,True,Fast delivery available
ZONE08456,Chicago,71873,Residential Zone,12.45,12.95,9 AM - 9 PM,ADMIN02864,False,Low delivery fee zone
ZONE04455,New York,78751,Residential Zone,5.55,16.22,9 AM - 9 PM,ADMIN02568,True,High demand area
ZONE04569,Houston,95774,Rural Zone,4.77,11.56,9 AM - 9 PM,ADMIN02831,True,Premium delivery zone
ZONE06853,Chicago,58554,Suburban Area,0.9,8.21,9 AM - 9 PM,ADMIN02085,False,Premium delivery zone
ZONE03303,Houston,89509,Rural Zone,5.31,15.24,9 AM - 9 PM,ADMIN02349,False,Fast delivery available
ZONE00084,Chicago,26195,Rural Zone,7.22,11.62,9 AM - 9 PM,ADMIN02669,False,Premium delivery zone
ZONE05554,Los Angeles,58707,Suburban Area,6.4,14.54,9 AM - 9 PM,ADMIN02779,False,Fast delivery available
ZONE08849,New York,70813,Suburban Area,13.36,12.13,9 AM - 9 PM,ADMIN02116,False,High demand area
ZONE04141,Los Angeles,42428,Downtown Zone,9.93,13.51,9 AM - 9 PM,ADMIN02771,False,Newly added zone
ZONE03936,Houston,57731,Suburban Area,14.82,18.37,9 AM - 9 PM,ADMIN02674,False,Premium delivery zone
ZONE05099,Chicago,96034,Business District,0.66,18.82,9 AM - 9 PM,ADMIN02762,False,High demand area
ZONE01600,New York,33636,Downtown Zone,4.97,10.15,9 AM - 9 PM,ADMIN02860,False,Fast delivery available
ZONE07705,Houston,68299,Suburban Area,10.48,19.48,9 AM - 9 PM,ADMIN02152,False,Newly added zone
ZONE07886,New York,78690,Business District,5.83,10.23,9 AM - 9 PM,ADMIN02402,False,Newly added zone
ZONE01649,Chicago,36238,Rural Zone,8.13,1.09,9 AM - 9 PM,ADMIN02105,False,Fast delivery available
ZONE04695,Chicago,90690,Suburban Area,7.18,6.47,9 AM - 9 PM,ADMIN02248,True,Low delivery fee zone
ZONE04272,Chicago,79036,Business District,14.11,4.1,9 AM - 9 PM,ADMIN02450,True,Fast delivery available
ZONE08437,Chicago,36013,Downtown Zone,13.86,6.65,9 AM - 9 PM,ADMIN02679,True,Premium delivery zone
ZONE02210,Los Angeles,68326,Residential Zone,4.37,15.09,9 AM - 9 PM,ADMIN02656,False,Low delivery fee zone
ZONE08277,Los Angeles,48691,Suburban Area,13.41,19.46,9 AM - 9 PM,ADMIN02160,True,Fast delivery available
ZONE01103,Chicago,61402,Suburban Area,2.18,8.8,9 AM - 9 PM,ADMIN02722,False,Newly added zone
ZONE08150,Chicago,41144,Suburban Area,1.15,11.51,9 AM - 9 PM,ADMIN02353,False,Low delivery fee zone
ZONE07979,Phoenix,73952,Residential Zone,8.82,15.46,9 AM - 9 PM,ADMIN02158,False,Premium delivery zone
ZONE04007,Phoenix,78333,Business District,8.94,18.06,9 AM - 9 PM,ADMIN02855,False,High demand area
ZONE04196,New York,37531,Downtown Zone,10.83,18.02,9 AM - 9 PM,ADMIN02695,True,Newly added zone
ZONE03979,Houston,39967,Residential Zone,10.62,18.62,9 AM - 9 PM,ADMIN02311,True,High demand area
ZONE04592,Los Angeles,39923,Business District,5.98,5.33,9 AM - 9 PM,ADMIN02279,True,Low delivery fee zone
ZONE07510,Los Angeles,64381,Downtown Zone,6.71,18.19,9 AM - 9 PM,ADMIN02053,True,Premium delivery zone
ZONE05256,Los Angeles,86101,Rural Zone,3.31,7.05,9 AM - 9 PM,ADMIN02315,True,Premium delivery zone
ZONE00183,Houston,42261,Rural Zone,14.43,19.96,9 AM - 9 PM,ADMIN02457,False,High demand area
ZONE01375,New York,22952,Rural Zone,1.41,11.42,9 AM - 9 PM,ADMIN02823,True,Low delivery fee zone
ZONE04824,Houston,76740,Rural Zone,5.08,16.01,9 AM - 9 PM,ADMIN02427,True,Newly added zone
ZONE05920,Los Angeles,18350,Rural Zone,14.71,12.13,9 AM - 9 PM,ADMIN02621,True,High demand area
ZONE09079,New York,81098,Downtown Zone,0.15,4.22,9 AM - 9 PM,ADMIN02001,False,High demand area
ZONE00816,New York,37969,Downtown Zone,4.35,9.1,9 AM - 9 PM,ADMIN02360,False,Premium delivery zone
ZONE09330,Los Angeles,60760,Rural Zone,5.38,4.72,9 AM - 9 PM,ADMIN02261,False,Low delivery fee zone
ZONE00523,Los Angeles,23774,Residential Zone,8.38,16.34,9 AM - 9 PM,ADMIN02336,False,Fast delivery available
ZONE04248,Los Angeles,16439,Rural Zone,10.23,10.25,9 AM - 9 PM,ADMIN02808,False,Newly added zone
ZONE00945,New York,12043,Business District,5.64,2.41,9 AM - 9 PM,ADMIN02449,False,Newly added zone
ZONE00273,Chicago,62355,Downtown Zone,2.6,11.08,9 AM - 9 PM,ADMIN02785,False,High demand area
ZONE03274,Los Angeles,82184,Suburban Area,11.19,9.17,9 AM - 9 PM,ADMIN02283,True,Newly added zone
ZONE02239,Los Angeles,74829,Downtown Zone,9.53,11.54,9 AM - 9 PM,ADMIN02460,True,Low delivery fee zone
ZONE07257,Phoenix,41357,Downtown Zone,8.96,9.29,9 AM - 9 PM,ADMIN02762,False,Newly added zone
ZONE08102,Houston,92304,Rural Zone,8.03,2.71,9 AM - 9 PM,ADMIN02481,True,Newly added zone
ZONE02226,Houston,89306,Business District,2.52,8.59,9 AM - 9 PM,ADMIN02221,True,High demand area
ZONE00416,Los Angeles,97576,Residential Zone,7.72,13.53,9 AM - 9 PM,ADMIN02424,False,Newly added zone
ZONE00060,Phoenix,82939,Suburban Area,14.33,13.04,9 AM - 9 PM,ADMIN02819,True,High demand area
ZONE04055,New York,95945,Residential Zone,1.58,10.53,9 AM - 9 PM,ADMIN02629,False,Newly added zone
ZONE06928,New York,10513,Business District,3.48,2.76,9 AM - 9 PM,ADMIN02473,False,Newly added zone
ZONE01534,Chicago,28929,Rural Zone,6.72,9.74,9 AM - 9 PM,ADMIN02859,False,High demand area
ZONE08908,Los Angeles,67911,Residential Zone,13.39,5.16,9 AM - 9 PM,ADMIN02778,True,High demand area
ZONE08751,Chicago,33930,Suburban Area,0.74,17.07,9 AM - 9 PM,ADMIN02570,False,Premium delivery zone
ZONE01249,Los Angeles,37194,Business District,6.2,15.33,9 AM - 9 PM,ADMIN02175,False,Fast delivery available
ZONE09511,New York,40777,Residential Zone,3.98,9.84,9 AM - 9 PM,ADMIN02977,True,Fast delivery available
ZONE03130,Houston,15080,Rural Zone,8.01,9.15,9 AM - 9 PM,ADMIN02828,False,Fast delivery available
ZONE09361,Chicago,51771,Suburban Area,0.52,5.04,9 AM - 9 PM,ADMIN02330,False,High demand area
ZONE03474,Houston,15091,Rural Zone,6.58,11.41,9 AM - 9 PM,ADMIN02768,False,Newly added zone
ZONE05596,Houston,64507,Business District,4.41,9.07,9 AM - 9 PM,ADMIN02330,False,Newly added zone
ZONE00003,New York,70806,Residential Zone,8.71,13.16,9 AM - 9 PM,ADMIN02080,False,Premium delivery zone
ZONE02633,Los Angeles,88252,Suburban Area,7.5,9.32,9 AM - 9 PM,ADMIN02396,False,High demand area
ZONE09603,Chicago,10294,Residential Zone,10.91,11.2,9 AM - 9 PM,ADMIN02722,True,Low delivery fee zone
ZONE02400,Chicago,48588,Suburban Area,0.93,12.52,9 AM - 9 PM,ADMIN02790,True,Low delivery fee zone
ZONE09174,Phoenix,29012,Downtown Zone,8.61,17.24,9 AM - 9 PM,ADMIN02431,False,Low delivery fee zone
ZONE04114,Phoenix,15467,Business District,7.76,13.46,9 AM - 9 PM,ADMIN02746,False,Newly added zone
ZONE06176,Houston,58193,Rural Zone,1.97,15.57,9 AM - 9 PM,ADMIN02164,False,Fast delivery available
ZONE04722,Houston,93623,Rural Zone,0.37,19.64,9 AM - 9 PM,ADMIN02231,False,High demand area
ZONE06014,Phoenix,56060,Residential Zone,6.13,15.2,9 AM - 9 PM,ADMIN02886,True,Newly added zone
ZONE02701,Chicago,33572,Rural Zone,14.74,18.65,9 AM - 9 PM,ADMIN02272,True,High demand area
ZONE05142,Houston,58731,Suburban Area,13.42,6.0,9 AM - 9 PM,ADMIN02721,False,Low delivery fee zone
ZONE09070,Chicago,15566,Suburban Area,6.4,1.65,9 AM - 9 PM,ADMIN02732,True,Fast delivery available
ZONE02482,Los Angeles,49114,Residential Zone,6.98,10.37,9 AM - 9 PM,ADMIN02028,False,Fast delivery available
ZONE08545,New York,79438,Downtown Zone,6.32,16.5,9 AM - 9 PM,ADMIN02782,False,Fast delivery available
ZONE04454,Phoenix,55638,Suburban Area,10.12,14.61,9 AM - 9 PM,ADMIN02131,False,Newly added zone
ZONE07305,Chicago,99966,Suburban Area,7.22,15.36,9 AM - 9 PM,ADMIN02322,False,Newly added zone
ZONE08794,Los Angeles,26890,Business District,4.44,15.84,9 AM - 9 PM,ADMIN02779,True,Fast delivery available
ZONE05625,Phoenix,21195,Downtown Zone,13.32,8.31,9 AM - 9 PM,ADMIN02307,False,Fast delivery available
ZONE05492,Houston,76750,Residential Zone,11.42,9.66,9 AM - 9 PM,ADMIN02565,False,Premium delivery zone
ZONE08372,Phoenix,32410,Residential Zone,12.24,10.1,9 AM - 9 PM,ADMIN02736,False,Low delivery fee zone
ZONE00066,New York,32045,Downtown Zone,6.57,5.29,9 AM - 9 PM,ADMIN02357,False,Newly added zone
ZONE09427,Los Angeles,68764,Rural Zone,1.2,3.87,9 AM - 9 PM,ADMIN02064,True,Newly added zone
ZONE04998,Phoenix,55184,Downtown Zone,8.23,9.61,9 AM - 9 PM,ADMIN02930,True,Premium delivery zone
ZONE07711,Phoenix,23470,Rural Zone,9.26,15.59,9 AM - 9 PM,ADMIN02394,True,Premium delivery zone
ZONE01748,Houston,80688,Business District,13.45,12.23,9 AM - 9 PM,ADMIN02858,True,Fast delivery available
ZONE09701,New York,64361,Residential Zone,11.01,6.8,9 AM - 9 PM,ADMIN02944,True,High demand area
ZONE01796,Chicago,94916,Rural Zone,7.18,12.99,9 AM - 9 PM,ADMIN02948,True,Fast delivery available
ZONE04502,New York,43607,Suburban Area,10.1,2.76,9 AM - 9 PM,ADMIN02085,False,High demand area
ZONE07314,New York,22726,Residential Zone,2.65,12.91,9 AM - 9 PM,ADMIN02092,False,Newly added zone
ZONE08644,Phoenix,76451,Rural Zone,5.05,3.14,9 AM - 9 PM,ADMIN02572,True,High demand area
ZONE00141,Houston,60472,Downtown Zone,13.45,16.87,9 AM - 9 PM,ADMIN02641,True,High demand area
ZONE03721,Chicago,39396,Suburban Area,2.63,2.09,9 AM - 9 PM,ADMIN02078,False,Fast delivery available
ZONE08529,Phoenix,31460,Rural Zone,1.34,17.24,9 AM - 9 PM,ADMIN02375,False,High demand area
ZONE03340,Houston,43779,Downtown Zone,8.73,16.12,9 AM - 9 PM,ADMIN02404,False,Low delivery fee zone
ZONE09409,Houston,29636,Business District,4.51,13.56,9 AM - 9 PM,ADMIN02691,False,Low delivery fee zone
ZONE09171,Chicago,37038,Downtown Zone,7.74,8.76,9 AM - 9 PM,ADMIN02392,True,Fast delivery available
ZONE05004,New York,29212,Downtown Zone,1.99,16.75,9 AM - 9 PM,ADMIN02109,True,Newly added zone
ZONE05539,Phoenix,40040,Residential Zone,11.79,15.45,9 AM - 9 PM,ADMIN02797,True,High demand area
ZONE01573,Phoenix,40212,Residential Zone,8.53,4.42,9 AM - 9 PM,ADMIN02908,False,Fast delivery available
ZONE03772,Houston,44553,Suburban Area,10.93,10.37,9 AM - 9 PM,ADMIN02310,True,Fast delivery available
ZONE08307,Phoenix,21316,Downtown Zone,13.01,16.74,9 AM - 9 PM,ADMIN02911,True,High demand area
ZONE09634,Chicago,34410,Rural Zone,6.49,12.47,9 AM - 9 PM,ADMIN02007,True,Premium delivery zone
ZONE06463,New York,96099,Downtown Zone,9.65,13.91,9 AM - 9 PM,ADMIN02527,False,Newly added zone
ZONE02383,Houston,15791,Residential Zone,4.25,14.07,9 AM - 9 PM,ADMIN02465,False,Low delivery fee zone
ZONE02211,Houston,26272,Residential Zone,7.94,8.16,9 AM - 9 PM,ADMIN02273,True,High demand area
ZONE09508,Phoenix,99375,Suburban Area,9.19,2.77,9 AM - 9 PM,ADMIN02296,True,Newly added zone
ZONE04366,Los Angeles,36173,Suburban Area,2.67,5.77,9 AM - 9 PM,ADMIN02368,False,High demand area
ZONE05988,New York,45279,Downtown Zone,11.85,12.61,9 AM - 9 PM,ADMIN02089,False,Premium delivery zone
ZONE01626,New York,89430,Residential Zone,1.56,16.0,9 AM - 9 PM,ADMIN02759,False,Fast delivery available
ZONE03834,New York,11113,Residential Zone,3.88,10.09,9 AM - 9 PM,ADMIN02639,True,High demand area
ZONE01618,New York,89359,Downtown Zone,2.2,2.59,9 AM - 9 PM,ADMIN02749,True,Newly added zone
ZONE07393,Phoenix,26801,Downtown Zone,9.35,5.6,9 AM - 9 PM,ADMIN02970,True,Newly added zone
ZONE01139,Los Angeles,76549,Downtown Zone,4.27,18.76,9 AM - 9 PM,ADMIN02066,False,Newly added zone
ZONE00721,Houston,47640,Suburban Area,10.96,18.74,9 AM - 9 PM,ADMIN02592,True,High demand area
ZONE01966,Los Angeles,64363,Rural Zone,4.88,18.68,9 AM - 9 PM,ADMIN02927,False,Fast delivery available
ZONE01446,Phoenix,22795,Downtown Zone,5.17,3.51,9 AM - 9 PM,ADMIN02842,False,Fast delivery available
ZONE02971,Phoenix,66164,Rural Zone,4.31,19.36,9 AM - 9 PM,ADMIN02954,False,Premium delivery zone
ZONE01747,New York,84953,Residential Zone,11.06,8.32,9 AM - 9 PM,ADMIN02939,False,Fast delivery available
ZONE04466,Los Angeles,87281,Rural Zone,1.54,10.79,9 AM - 9 PM,ADMIN02391,False,Fast delivery available
ZONE09766,Phoenix,17542,Rural Zone,4.52,9.31,9 AM - 9 PM,ADMIN02080,True,Premium delivery zone
ZONE08779,Chicago,92340,Downtown Zone,1.96,10.45,9 AM - 9 PM,ADMIN02370,True,Newly added zone
ZONE01857,Los Angeles,69666,Residential Zone,11.06,16.79,9 AM - 9 PM,ADMIN02764,True,High demand area
ZONE04911,New York,45785,Suburban Area,1.4,6.16,9 AM - 9 PM,ADMIN02179,False,Low delivery fee zone
ZONE00439,Los Angeles,62771,Residential Zone,4.82,17.4,9 AM - 9 PM,ADMIN02288,True,High demand area
ZONE00521,Chicago,94001,Rural Zone,1.92,9.34,9 AM - 9 PM,ADMIN02798,True,Low delivery fee zone
ZONE08505,Chicago,92871,Suburban Area,3.24,2.47,9 AM - 9 PM,ADMIN02831,False,High demand area
ZONE08858,New York,70728,Residential Zone,12.07,1.65,9 AM - 9 PM,ADMIN02294,True,High demand area
ZONE07355,Los Angeles,62942,Rural Zone,6.2,15.7,9 AM - 9 PM,ADMIN02165,True,Fast delivery available
ZONE02535,Los Angeles,48158,Business District,14.54,19.26,9 AM - 9 PM,ADMIN02688,True,Premium delivery zone
ZONE01110,Los Angeles,50077,Business District,2.9,4.23,9 AM - 9 PM,ADMIN02802,False,Low delivery fee zone
ZONE02905,New York,93357,Suburban Area,1.9,1.03,9 AM - 9 PM,ADMIN02426,True,Premium delivery zone
ZONE00590,Houston,97169,Downtown Zone,12.0,2.15,9 AM - 9 PM,ADMIN02856,False,Fast delivery available
ZONE06896,Houston,75225,Downtown Zone,1.95,3.48,9 AM - 9 PM,ADMIN02333,False,Low delivery fee zone
ZONE07902,Los Angeles,58432,Suburban Area,0.41,2.76,9 AM - 9 PM,ADMIN02706,False,Premium delivery zone
ZONE07298,Los Angeles,39939,Residential Zone,12.45,13.32,9 AM - 9 PM,ADMIN02632,False,Low delivery fee zone
ZONE08740,Los Angeles,53025,Suburban Area,3.82,17.16,9 AM - 9 PM,ADMIN02130,True,High demand area
ZONE03656,Houston,55309,Suburban Area,9.1,7.83,9 AM - 9 PM,ADMIN02321,False,Premium delivery zone
ZONE02200,Los Angeles,74653,Downtown Zone,5.15,7.59,9 AM - 9 PM,ADMIN02459,False,Newly added zone
ZONE06498,New York,59196,Suburban Area,2.19,1.81,9 AM - 9 PM,ADMIN02841,True,Low delivery fee zone
ZONE09489,Chicago,96327,Residential Zone,14.79,13.54,9 AM - 9 PM,ADMIN02876,True,High demand area
ZONE06450,Los Angeles,36613,Downtown Zone,9.94,16.86,9 AM - 9 PM,ADMIN02612,True,Fast delivery available
ZONE02829,Los Angeles,45305,Downtown Zone,11.8,2.79,9 AM - 9 PM,ADMIN02548,False,Low delivery fee zone
ZONE02636,New York,74849,Downtown Zone,10.32,1.59,9 AM - 9 PM,ADMIN02005,True,Low delivery fee zone
ZONE04205,Houston,44981,Rural Zone,11.73,16.47,9 AM - 9 PM,ADMIN02777,True,High demand area
ZONE04683,Chicago,67067,Business District,12.89,13.93,9 AM - 9 PM,ADMIN02087,True,Premium delivery zone
ZONE03902,Chicago,99447,Business District,4.24,14.54,9 AM - 9 PM,ADMIN02020,True,Newly added zone
ZONE03686,New York,48515,Suburban Area,9.15,9.75,9 AM - 9 PM,ADMIN02421,False,Premium delivery zone
ZONE00379,Houston,56721,Residential Zone,3.01,19.33,9 AM - 9 PM,ADMIN02909,False,Newly added zone
ZONE09896,Chicago,51431,Downtown Zone,2.84,1.38,9 AM - 9 PM,ADMIN02681,False,Fast delivery available
ZONE06232,Houston,53130,Residential Zone,12.22,16.17,9 AM - 9 PM,ADMIN02805,False,Low delivery fee zone
ZONE02797,Houston,45469,Business District,9.72,16.82,9 AM - 9 PM,ADMIN02733,False,High demand area
